"","seaotter","long","lat"
"153","217",-121.791068020305,36.8129245657568
"154","217",-121.799390862944,36.8129245657568
"155","217",-121.799390862944,36.8129245657568
"156","217",-121.791068020305,36.8046
"157","217",-121.791068020305,36.8046
"158","217",-121.791068020305,36.8129245657568
"159","217",-121.791068020305,36.8129245657568
"160","217",-121.791068020305,36.8212491315136
"161","217",-121.807713705584,36.8295736972705
"162","217",-121.807713705584,36.8378982630273
"163","217",-121.807713705584,36.8378982630273
"164","217",-121.807713705584,36.8295736972705
"165","217",-121.791068020305,36.8212491315136
"166","217",-121.791068020305,36.8129245657568
"167","217",-121.791068020305,36.8129245657568
"168","217",-121.791068020305,36.8212491315136
"169","217",-121.807713705584,36.8295736972705
"170","217",-121.807713705584,36.8295736972705
"171","217",-121.799390862944,36.8212491315136
"172","217",-121.799390862944,36.8212491315136
"173","217",-121.799390862944,36.8212491315136
"174","217",-121.807713705584,36.8295736972705
"175","217",-121.807713705584,36.8378982630273
"176","217",-121.807713705584,36.8378982630273
"177","217",-121.807713705584,36.8295736972705
"178","217",-121.807713705584,36.8212491315136
"179","225",-121.907587817259,36.6214595533499
"180","225",-121.907587817259,36.6297841191067
"181","225",-121.907587817259,36.6381086848635
"182","225",-121.907587817259,36.6464332506203
"183","225",-121.907587817259,36.6547578163772
"184","225",-121.907587817259,36.663082382134
"185","225",-121.907587817259,36.6714069478908
"186","225",-121.907587817259,36.6797315136476
"187","225",-121.907587817259,36.6880560794045
"188","225",-121.907587817259,36.6963806451613
"189","225",-121.915910659898,36.7130297766749
"190","225",-121.924233502538,36.7296789081886
"191","225",-121.932556345178,36.7463280397022
"192","225",-121.940879187817,36.7629771712159
"193","225",-121.949202030457,36.7796263027295
"194","225",-121.957524873096,36.7962754342432
"195","225",-121.965847715736,36.8129245657568
"196","225",-121.974170558376,36.8295736972705
"197","225",-121.982493401015,36.8462228287841
"198","225",-121.982493401015,36.8462228287841
"199","225",-121.990816243655,36.8545473945409
"200","225",-121.999139086294,36.8628719602978
"201","225",-122.007461928934,36.8711965260546
"202","225",-122.015784771574,36.8795210918114
"203","225",-122.024107614213,36.8878456575682
"204","225",-122.032430456853,36.8961702233251
"205","225",-122.040753299492,36.9044947890819
"206","225",-122.049076142132,36.9128193548387
"207","225",-122.057398984772,36.9211439205955
"208","225",-122.065721827411,36.9294684863524
"209","225",-122.074044670051,36.9377930521092
"210","225",-122.09069035533,36.946117617866
"211","225",-122.107336040609,36.9544421836228
"212","225",-122.123981725888,36.9627667493797
"213","225",-122.140627411168,36.9710913151365
"214","225",-122.157273096447,36.9794158808933
"215","225",-122.173918781726,36.9877404466501
"216","225",-122.190564467005,36.996065012407
"217","225",-122.207210152284,37.0043895781638
"218","225",-122.223855837563,37.0127141439206
"219","225",-122.240501522843,37.0210387096774
"220","225",-122.257147208122,37.0293632754342
"221","225",-122.273792893401,37.0376878411911
"222","225",-122.29043857868,37.0460124069479
"223","225",-122.307084263959,37.0543369727047
"224","225",-122.323729949239,37.0626615384615
"225","225",-122.340375634518,37.0709861042184
"226","225",-122.357021319797,37.0793106699752
"227","225",-122.373667005076,37.087635235732
"228","225",-122.390312690355,37.0959598014888
"229","225",-121.915910659898,36.6214595533499
"230","225",-121.915910659898,36.6297841191067
"231","225",-121.915910659898,36.6381086848635
"232","225",-121.915910659898,36.6464332506203
"233","225",-121.915910659898,36.6547578163772
"234","225",-121.915910659898,36.663082382134
"235","225",-121.915910659898,36.6714069478908
"236","225",-121.915910659898,36.6797315136476
"237","225",-121.915910659898,36.6880560794045
"238","225",-121.915910659898,36.6963806451613
"239","225",-121.915910659898,36.7047052109181
"240","225",-121.915910659898,36.7130297766749
"241","225",-121.915910659898,36.7213543424318
"242","225",-121.915910659898,36.7296789081886
"243","225",-121.915910659898,36.7380034739454
"244","225",-121.915910659898,36.7463280397022
"245","225",-121.915910659898,36.7546526054591
"246","225",-121.915910659898,36.7629771712159
"247","225",-121.915910659898,36.7713017369727
"248","225",-121.915910659898,36.7796263027295
"249","225",-121.915910659898,36.7879508684864
"250","225",-121.915910659898,36.7962754342432
"251","225",-121.915910659898,36.8046
"252","225",-121.915910659898,36.8129245657568
"253","225",-121.915910659898,36.8212491315136
"254","225",-121.915910659898,36.8295736972705
"255","225",-121.915910659898,36.8378982630273
"256","225",-121.915910659898,36.8462228287841
"257","225",-121.915910659898,36.8545473945409
"258","225",-121.915910659898,36.8628719602978
"259","225",-121.915910659898,36.8711965260546
"260","225",-121.915910659898,36.8795210918114
"261","225",-121.915910659898,36.8795210918114
"262","225",-121.924233502538,36.8961702233251
"263","225",-121.924233502538,36.8961702233251
"264","225",-121.940879187817,36.9044947890819
"265","225",-121.957524873096,36.9128193548387
"266","225",-121.974170558376,36.9211439205955
"267","225",-121.990816243655,36.9294684863524
"268","225",-121.999139086294,36.9294684863524
"269","225",-121.907587817259,36.6214595533499
"270","225",-121.899264974619,36.6381086848635
"271","225",-121.89094213198,36.6547578163772
"272","225",-121.88261928934,36.6714069478908
"273","225",-121.874296446701,36.6880560794045
"274","225",-121.865973604061,36.6963806451613
"275","225",-121.857650761421,36.7047052109181
"276","225",-121.849327918782,36.7130297766749
"277","225",-121.841005076142,36.7213543424318
"278","225",-121.832682233503,36.7296789081886
"279","225",-121.824359390863,36.7380034739454
"280","225",-121.824359390863,36.7380034739454
"281","225",-121.824359390863,36.7463280397022
"282","225",-121.824359390863,36.7546526054591
"283","225",-121.824359390863,36.7629771712159
"284","225",-121.824359390863,36.7713017369727
"285","225",-121.824359390863,36.7796263027295
"286","225",-121.824359390863,36.7879508684864
"287","225",-121.824359390863,36.7962754342432
"288","225",-121.832682233503,36.8129245657568
"289","225",-121.841005076142,36.8295736972705
"290","225",-121.849327918782,36.8462228287841
"291","225",-121.857650761421,36.8628719602978
"292","225",-121.865973604061,36.8795210918114
"293","225",-121.865973604061,36.8795210918114
"294","225",-121.874296446701,36.8795210918114
"295","225",-121.88261928934,36.8795210918114
"296","225",-121.89094213198,36.8795210918114
"297","225",-121.899264974619,36.8795210918114
"298","225",-121.907587817259,36.8795210918114
"299","225",-121.915910659898,36.8795210918114
"300","225",-121.924233502538,36.8795210918114
"301","225",-121.932556345178,36.8795210918114
"302","225",-121.940879187817,36.8795210918114
"303","225",-121.949202030457,36.8795210918114
"304","225",-121.957524873096,36.8795210918114
"305","225",-121.965847715736,36.8795210918114
"306","225",-121.974170558376,36.8795210918114
"307","225",-121.982493401015,36.8795210918114
"308","225",-121.990816243655,36.8795210918114
"309","225",-121.999139086294,36.8795210918114
"310","225",-122.007461928934,36.8795210918114
"311","225",-122.015784771574,36.8795210918114
"312","225",-122.024107614213,36.8795210918114
"313","225",-122.032430456853,36.8795210918114
"314","225",-122.040753299492,36.8795210918114
"315","225",-122.049076142132,36.8795210918114
"316","225",-122.057398984772,36.8795210918114
"317","225",-122.074044670051,36.8711965260546
"318","225",-122.09069035533,36.8628719602978
"319","225",-122.107336040609,36.8545473945409
"320","225",-122.107336040609,36.8545473945409
"321","225",-122.115658883249,36.8711965260546
"322","225",-122.123981725888,36.8878456575682
"323","225",-122.132304568528,36.9044947890819
"324","225",-122.140627411168,36.9211439205955
"325","225",-122.148950253807,36.9377930521092
"326","225",-122.157273096447,36.9544421836228
"327","225",-122.165595939086,36.9627667493797
"328","225",-122.173918781726,36.9710913151365
"329","225",-122.182241624365,36.9794158808933
"330","225",-122.182241624365,36.9794158808933
"331","225",-122.173918781726,36.9794158808933
"332","225",-122.165595939086,36.9794158808933
"333","225",-122.148950253807,36.9710913151365
"334","225",-122.148950253807,36.9710913151365
"335","225",-122.157273096447,36.9794158808933
"336","225",-122.173918781726,36.9877404466501
"337","225",-122.182241624365,36.996065012407
"338","225",-122.198887309645,37.0043895781638
"339","225",-122.198887309645,37.0043895781638
"340","225",-122.215532994924,37.0127141439206
"341","225",-122.232178680203,37.0210387096774
"342","225",-122.248824365482,37.0293632754342
"343","225",-122.265470050761,37.0376878411911
"344","225",-122.273792893401,37.0376878411911
"345","225",-122.282115736041,37.0376878411911
"346","225",-122.282115736041,37.0376878411911
"347","225",-122.29043857868,37.0543369727047
"348","225",-122.29876142132,37.0709861042184
"349","225",-122.307084263959,37.0793106699752
"350","225",-122.315407106599,37.087635235732
"351","225",-122.323729949239,37.0959598014888
"352","225",-122.332052791878,37.1042843672457
"353","225",-122.332052791878,37.1042843672457
"354","228",-121.757776649746,36.8129245657568
"355","228",-121.774422335025,36.8212491315136
"356","228",-121.782745177665,36.8212491315136
"357","228",-121.791068020305,36.8212491315136
"358","228",-121.807713705584,36.8295736972705
"359","228",-121.824359390863,36.8378982630273
"360","228",-121.841005076142,36.8462228287841
"361","228",-121.857650761421,36.8545473945409
"362","228",-121.874296446701,36.8628719602978
"363","228",-121.89094213198,36.8711965260546
"364","228",-121.907587817259,36.8795210918114
"365","228",-121.924233502538,36.8878456575682
"366","228",-121.940879187817,36.8961702233251
"367","228",-121.957524873096,36.9044947890819
"368","228",-121.974170558376,36.9128193548387
"369","228",-121.990816243655,36.9211439205955
"370","228",-122.007461928934,36.9294684863524
"371","228",-122.024107614213,36.9377930521092
"372","228",-122.040753299492,36.946117617866
"373","228",-122.049076142132,36.946117617866
"374","228",-122.057398984772,36.946117617866
"375","228",-122.065721827411,36.946117617866
"376","228",-122.08236751269,36.9544421836228
"377","228",-122.09069035533,36.9544421836228
"378","228",-122.09901319797,36.9544421836228
"379","228",-122.107336040609,36.9544421836228
"380","228",-122.123981725888,36.9627667493797
"381","228",-122.140627411168,36.9710913151365
"382","228",-122.157273096447,36.9794158808933
"383","228",-122.173918781726,36.9877404466501
"384","228",-122.182241624365,36.996065012407
"385","228",-122.198887309645,37.0043895781638
"386","228",-122.207210152284,37.0127141439206
"387","228",-122.223855837563,37.0210387096774
"388","228",-122.232178680203,37.0293632754342
"389","228",-122.240501522843,37.0376878411911
"390","228",-122.240501522843,37.0460124069479
"391","228",-122.240501522843,37.0460124069479
"392","228",-122.248824365482,37.0460124069479
"393","228",-122.257147208122,37.0543369727047
"394","228",-122.265470050761,37.0626615384615
"395","228",-122.273792893401,37.0793106699752
"396","228",-122.273792893401,37.0793106699752
"397","228",-122.282115736041,37.087635235732
"398","228",-122.29043857868,37.0959598014888
"399","228",-122.29876142132,37.1042843672457
"400","228",-122.315407106599,37.1126089330025
"401","228",-122.315407106599,37.1209334987593
"402","228",-122.315407106599,37.1209334987593
"403","228",-122.315407106599,37.1126089330025
"404","228",-122.29876142132,37.1042843672457
"405","228",-122.29043857868,37.0959598014888
"406","228",-122.282115736041,37.087635235732
"407","228",-122.273792893401,37.087635235732
"408","228",-122.273792893401,37.087635235732
"409","228",-122.282115736041,37.087635235732
"410","228",-122.29043857868,37.0959598014888
"411","228",-122.29043857868,37.0959598014888
"412","228",-122.29043857868,37.0959598014888
"413","228",-122.282115736041,37.087635235732
"414","228",-122.273792893401,37.087635235732
"415","228",-122.273792893401,37.087635235732
"416","228",-122.282115736041,37.087635235732
"417","228",-122.29043857868,37.0959598014888
"418","228",-122.29043857868,37.0959598014888
"419","228",-122.29876142132,37.0959598014888
"420","238",-121.757776649746,36.8129245657568
"421","238",-121.749453807107,36.8129245657568
"422","238",-121.741130964467,36.8129245657568
"423","238",-121.741130964467,36.8129245657568
"424","238",-121.749453807107,36.8129245657568
"425","238",-121.757776649746,36.8129245657568
"426","238",-121.757776649746,36.8129245657568
"427","238",-121.766099492386,36.8129245657568
"428","238",-121.774422335025,36.8129245657568
"429","238",-121.774422335025,36.8129245657568
"430","238",-121.782745177665,36.8129245657568
"431","238",-121.791068020305,36.8129245657568
"432","238",-121.791068020305,36.8129245657568
"433","238",-121.799390862944,36.8046
"434","238",-121.807713705584,36.7879508684864
"435","238",-121.816036548223,36.7713017369727
"436","238",-121.824359390863,36.7546526054591
"437","238",-121.832682233503,36.7380034739454
"438","238",-121.841005076142,36.7213543424318
"439","238",-121.849327918782,36.7047052109181
"440","238",-121.857650761421,36.6880560794045
"441","238",-121.865973604061,36.6714069478908
"442","238",-121.874296446701,36.6547578163772
"443","238",-121.88261928934,36.6381086848635
"444","238",-121.89094213198,36.6214595533499
"445","238",-121.89094213198,36.613134987593
"446","238",-121.89094213198,36.6048104218362
"447","238",-121.89094213198,36.6048104218362
"448","238",-121.89094213198,36.6048104218362
"449","238",-121.88261928934,36.6048104218362
"450","238",-121.874296446701,36.6048104218362
"451","238",-121.874296446701,36.6048104218362
"452","238",-121.865973604061,36.613134987593
"453","238",-121.865973604061,36.613134987593
"454","238",-121.874296446701,36.613134987593
"455","238",-121.89094213198,36.6048104218362
"456","238",-121.89094213198,36.6048104218362
"457","238",-121.89094213198,36.613134987593
"458","238",-121.89094213198,36.613134987593
"459","238",-121.89094213198,36.6048104218362
"460","238",-121.89094213198,36.6048104218362
"461","238",-121.88261928934,36.6048104218362
"462","238",-121.874296446701,36.6048104218362
"463","238",-121.874296446701,36.6048104218362
"464","238",-121.88261928934,36.6048104218362
"465","238",-121.89094213198,36.6048104218362
"466","238",-121.89094213198,36.6048104218362
"467","238",-121.89094213198,36.6048104218362
"468","238",-121.89094213198,36.6048104218362
"469","238",-121.89094213198,36.6048104218362
"470","238",-121.89094213198,36.6048104218362
"471","238",-121.89094213198,36.6048104218362
"472","238",-121.89094213198,36.6048104218362
"473","238",-121.89094213198,36.6048104218362
"474","238",-121.89094213198,36.6048104218362
"475","238",-121.89094213198,36.6048104218362
"476","238",-121.89094213198,36.6048104218362
"477","249",-121.749453807107,36.8129245657568
"478","249",-121.749453807107,36.8212491315136
"479","249",-121.749453807107,36.8212491315136
"480","249",-121.766099492386,36.8129245657568
"481","249",-121.766099492386,36.8129245657568
"482","249",-121.774422335025,36.8129245657568
"483","249",-121.774422335025,36.8129245657568
"484","249",-121.766099492386,36.8129245657568
"485","249",-121.757776649746,36.8129245657568
"486","249",-121.757776649746,36.8129245657568
"487","249",-121.766099492386,36.8129245657568
"488","249",-121.766099492386,36.8129245657568
"489","249",-121.749453807107,36.8212491315136
"490","249",-121.749453807107,36.8212491315136
"491","249",-121.741130964467,36.8129245657568
"492","249",-121.741130964467,36.8129245657568
"493","249",-121.749453807107,36.8129245657568
"494","249",-121.757776649746,36.8129245657568
"495","249",-121.766099492386,36.8129245657568
"496","249",-121.766099492386,36.8129245657568
"497","249",-121.766099492386,36.8129245657568
"498","249",-121.757776649746,36.8129245657568
"499","249",-121.757776649746,36.8129245657568
"500","249",-121.766099492386,36.8129245657568
"501","249",-121.766099492386,36.8129245657568
"502","249",-121.757776649746,36.8129245657568
"503","249",-121.749453807107,36.8129245657568
"504","249",-121.749453807107,36.8129245657568
"505","249",-121.757776649746,36.8129245657568
"506","249",-121.766099492386,36.8129245657568
"507","249",-121.766099492386,36.8129245657568
"508","249",-121.766099492386,36.8129245657568
"509","249",-121.757776649746,36.8129245657568
"510","249",-121.749453807107,36.8129245657568
"511","252",-121.749453807107,36.8129245657568
"512","252",-121.741130964467,36.8295736972705
"513","252",-121.741130964467,36.8295736972705
"514","252",-121.749453807107,36.8212491315136
"515","252",-121.766099492386,36.8129245657568
"516","252",-121.774422335025,36.8129245657568
"517","252",-121.782745177665,36.8129245657568
"518","252",-121.782745177665,36.8129245657568
"519","252",-121.774422335025,36.8129245657568
"520","252",-121.766099492386,36.8129245657568
"521","252",-121.757776649746,36.8129245657568
"522","252",-121.749453807107,36.8129245657568
"523","252",-121.749453807107,36.8129245657568
"524","252",-121.749453807107,36.8129245657568
"525","252",-121.749453807107,36.8129245657568
"526","252",-121.757776649746,36.8129245657568
"527","252",-121.766099492386,36.8129245657568
"528","252",-121.774422335025,36.8129245657568
"529","252",-121.774422335025,36.8129245657568
"530","252",-121.766099492386,36.8129245657568
"531","252",-121.757776649746,36.8129245657568
"532","252",-121.749453807107,36.8129245657568
"533","252",-121.749453807107,36.8129245657568
"534","252",-121.749453807107,36.8129245657568
"535","252",-121.749453807107,36.8129245657568
"536","252",-121.749453807107,36.8129245657568
"537","252",-121.749453807107,36.8129245657568
"538","252",-121.749453807107,36.8129245657568
"539","252",-121.749453807107,36.8212491315136
"540","252",-121.741130964467,36.8378982630273
"541","269",-121.749453807107,36.8212491315136
"542","269",-121.757776649746,36.8129245657568
"543","269",-121.757776649746,36.8129245657568
"544","269",-121.766099492386,36.8129245657568
"545","269",-121.766099492386,36.8129245657568
"546","269",-121.757776649746,36.8129245657568
"547","269",-121.757776649746,36.8129245657568
"548","269",-121.757776649746,36.8129245657568
"549","269",-121.766099492386,36.8129245657568
"550","269",-121.774422335025,36.8129245657568
"551","269",-121.782745177665,36.8129245657568
"552","269",-121.782745177665,36.8129245657568
"553","269",-121.774422335025,36.8129245657568
"554","269",-121.766099492386,36.8129245657568
"555","269",-121.766099492386,36.8129245657568
"556","269",-121.757776649746,36.8129245657568
"557","269",-121.757776649746,36.8129245657568
"558","269",-121.757776649746,36.8129245657568
"559","269",-121.766099492386,36.8129245657568
"560","269",-121.774422335025,36.8129245657568
"561","269",-121.791068020305,36.8046
"562","269",-121.791068020305,36.8046
"563","269",-121.774422335025,36.8129245657568
"564","269",-121.766099492386,36.8129245657568
"565","269",-121.766099492386,36.8129245657568
"566","269",-121.766099492386,36.8212491315136
"567","269",-121.766099492386,36.8212491315136
"568","269",-121.774422335025,36.8212491315136
"569","269",-121.782745177665,36.8129245657568
"570","269",-121.782745177665,36.8129245657568
"571","269",-121.791068020305,36.8129245657568
"572","269",-121.807713705584,36.8212491315136
"573","269",-121.807713705584,36.8212491315136
"574","269",-121.807713705584,36.8295736972705
"575","269",-121.816036548223,36.8462228287841
"576","269",-121.824359390863,36.8628719602978
"577","269",-121.832682233503,36.8711965260546
"578","269",-121.841005076142,36.8795210918114
"579","269",-121.849327918782,36.8878456575682
"580","269",-121.849327918782,36.8878456575682
"581","269",-121.841005076142,36.8711965260546
"582","269",-121.832682233503,36.8545473945409
"583","269",-121.824359390863,36.8378982630273
"584","269",-121.816036548223,36.8212491315136
"585","269",-121.816036548223,36.8129245657568
"586","269",-121.816036548223,36.8046
"587","269",-121.816036548223,36.7962754342432
"588","269",-121.816036548223,36.7879508684864
"589","269",-121.816036548223,36.7796263027295
"590","269",-121.816036548223,36.7713017369727
"591","269",-121.816036548223,36.7629771712159
"592","269",-121.816036548223,36.7546526054591
"593","269",-121.816036548223,36.7463280397022
"594","269",-121.816036548223,36.7463280397022
"595","269",-121.816036548223,36.7546526054591
"596","269",-121.816036548223,36.7629771712159
"597","269",-121.816036548223,36.7713017369727
"598","269",-121.807713705584,36.7879508684864
"599","269",-121.799390862944,36.8046
"600","269",-121.782745177665,36.8129245657568
"601","269",-121.782745177665,36.8129245657568
"602","269",-121.774422335025,36.8129245657568
"603","269",-121.766099492386,36.8129245657568
"604","269",-121.766099492386,36.8129245657568
"605","269",-121.774422335025,36.8129245657568
"606","269",-121.782745177665,36.8129245657568
"607","286",-121.749453807107,36.8129245657568
"608","286",-121.741130964467,36.8129245657568
"609","286",-121.741130964467,36.8129245657568
"610","286",-121.749453807107,36.8129245657568
"611","286",-121.757776649746,36.8129245657568
"612","286",-121.766099492386,36.8129245657568
"613","286",-121.774422335025,36.8129245657568
"614","286",-121.782745177665,36.8129245657568
"615","286",-121.782745177665,36.8129245657568
"616","286",-121.774422335025,36.8129245657568
"617","286",-121.774422335025,36.8129245657568
"618","286",-121.782745177665,36.8129245657568
"619","286",-121.782745177665,36.8129245657568
"620","286",-121.774422335025,36.8129245657568
"621","286",-121.774422335025,36.8129245657568
"622","286",-121.782745177665,36.8129245657568
"623","286",-121.782745177665,36.8129245657568
"624","286",-121.782745177665,36.8129245657568
"625","286",-121.782745177665,36.8129245657568
"626","286",-121.774422335025,36.8129245657568
"627","286",-121.774422335025,36.8129245657568
"628","286",-121.782745177665,36.8129245657568
"629","286",-121.782745177665,36.8129245657568
"630","286",-121.791068020305,36.8212491315136
"631","286",-121.807713705584,36.8295736972705
"632","286",-121.824359390863,36.8378982630273
"633","286",-121.824359390863,36.8378982630273
"634","286",-121.824359390863,36.8462228287841
"635","286",-121.824359390863,36.8545473945409
"636","286",-121.832682233503,36.8711965260546
"637","286",-121.841005076142,36.8878456575682
"638","286",-121.841005076142,36.8878456575682
"639","286",-121.832682233503,36.8795210918114
"640","286",-121.824359390863,36.8711965260546
"641","286",-121.816036548223,36.8628719602978
"642","286",-121.807713705584,36.8545473945409
"643","286",-121.799390862944,36.8378982630273
"644","286",-121.791068020305,36.8212491315136
"645","286",-121.791068020305,36.8129245657568
"646","286",-121.791068020305,36.8046
"647","286",-121.791068020305,36.8046
"648","286",-121.791068020305,36.8129245657568
"649","286",-121.791068020305,36.8129245657568
"650","286",-121.791068020305,36.8129245657568
"651","286",-121.791068020305,36.8046
"652","286",-121.791068020305,36.8046
"653","286",-121.782745177665,36.8046
"654","286",-121.782745177665,36.8046
"655","286",-121.782745177665,36.8046
"656","286",-121.782745177665,36.8046
"657","286",-121.782745177665,36.8129245657568
"658","286",-121.782745177665,36.8129245657568
"659","286",-121.782745177665,36.8046
"660","315",-121.749453807107,36.8129245657568
"661","315",-121.766099492386,36.8046
"662","315",-121.774422335025,36.7962754342432
"663","315",-121.782745177665,36.7879508684864
"664","315",-121.799390862944,36.7796263027295
"665","315",-121.807713705584,36.7796263027295
"666","315",-121.816036548223,36.7796263027295
"667","315",-121.832682233503,36.7713017369727
"668","315",-121.849327918782,36.7629771712159
"669","315",-121.865973604061,36.7546526054591
