YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 15 06 00 150  4.6 99.0 99.00 99.00 99.00 999 1016.8  11.0  13.4 999.0 99.0 99.00
2005 02 15 07 00 110  2.1 99.0 99.00 99.00 99.00 999 1016.7  11.1  13.3 999.0 99.0 99.00
2005 02 15 08 00  60  2.6 99.0 99.00 99.00 99.00 999 1016.5  11.0  13.3 999.0 99.0 99.00
2005 02 15 09 00  80  3.6 99.0 99.00 99.00 99.00 999 1015.9  11.0  13.3 999.0 99.0 99.00
2005 02 15 11 00  60  7.2 99.0 99.00 99.00 99.00 999 1015.0  10.8  13.3 999.0 99.0 99.00
2005 02 15 12 00  60 10.3 99.0 99.00 99.00 99.00 999 1013.9  10.8  13.3 999.0 99.0 99.00
2005 02 15 13 00  70 11.3 99.0 99.00 99.00 99.00 999 1013.4  11.0  13.3 999.0 99.0 99.00
2005 02 15 14 00  70 11.3 99.0 99.00 99.00 99.00 999 1013.5  10.9  13.3 999.0 99.0 99.00
2005 02 15 15 00  80 10.8 99.0 99.00 99.00 99.00 999 1013.9  10.4  13.3 999.0 99.0 99.00
2005 02 15 16 00  70 10.8 99.0 99.00 99.00 99.00 999 1014.5  10.6  13.3 999.0 99.0 99.00
2005 02 15 17 00  70  8.8 99.0 99.00 99.00 99.00 999 1015.2  10.4  13.3 999.0 99.0 99.00
2005 02 15 18 00  90 10.8 99.0 99.00 99.00 99.00 999 1015.2  10.3  13.3 999.0 99.0 99.00
2005 02 15 19 00  70  8.2 99.0 99.00 99.00 99.00 999 1015.5  10.9  13.3 999.0 99.0 99.00
2005 02 15 20 00  80  8.2 99.0 99.00 99.00 99.00 999 1015.0  11.6  13.3 999.0 99.0 99.00
2005 02 15 21 00  70  8.2 99.0 99.00 99.00 99.00 999 1014.4  11.1  13.3 999.0 99.0 99.00
2005 02 15 22 00  90  8.2 99.0 99.00 99.00 99.00 999 1014.1  11.3  13.3 999.0 99.0 99.00
2005 02 15 23 00  80  6.7 99.0 99.00 99.00 99.00 999 1013.8  11.2  13.3 999.0 99.0 99.00
2005 02 16 00 00  90  7.7 99.0 99.00 99.00 99.00 999 1013.1  11.5  13.3 999.0 99.0 99.00
2005 02 16 01 00  90  5.7 99.0 99.00 99.00 99.00 999 1013.6  11.7  13.3 999.0 99.0 99.00
2005 02 16 02 00 150  7.7 99.0 99.00 99.00 99.00 999 1014.0  12.3  13.3 999.0 99.0 99.00
2005 02 16 03 00  80  4.6 99.0 99.00 99.00 99.00 999 1014.1  12.3  13.3 999.0 99.0 99.00
2005 02 16 04 00 150  9.3 99.0 99.00 99.00 99.00 999 1013.3  12.5  13.3 999.0 99.0 99.00
2005 02 16 05 00 150  8.8 99.0 99.00 99.00 99.00 999 1014.6  12.2  13.3 999.0 99.0 99.00
2005 02 16 06 00  90  3.1 99.0 99.00 99.00 99.00 999 1015.0  12.2  13.3 999.0 99.0 99.00
2005 02 16 07 00  70  3.6 99.0 99.00 99.00 99.00 999 1015.0  12.0  13.3 999.0 99.0 99.00
2005 02 16 08 00  80  4.1 99.0 99.00 99.00 99.00 999 1014.8  12.1  13.4 999.0 99.0 99.00
2005 02 16 09 00  70  3.6 99.0 99.00 99.00 99.00 999 1014.6  12.1  13.4 999.0 99.0 99.00
2005 02 16 11 00  80  3.6 99.0 99.00 99.00 99.00 999 1014.3  11.9  13.4 999.0 99.0 99.00
2005 02 16 12 00 170  1.0 99.0 99.00 99.00 99.00 999 1014.5  12.0  13.3 999.0 99.0 99.00
2005 02 16 15 00  60  2.6 99.0 99.00 99.00 99.00 999 1014.5  11.9  13.6 999.0 99.0 99.00
2005 02 16 16 00  20  0.5 99.0 99.00 99.00 99.00 999 1016.4  12.0  13.7 999.0 99.0 99.00
2005 02 16 17 00 240  1.5 99.0 99.00 99.00 99.00 999 1015.9  12.1  13.7 999.0 99.0 99.00
2005 02 16 18 00  50  2.6 99.0 99.00 99.00 99.00 999 1016.7  12.4  13.8 999.0 99.0 99.00
2005 02 16 20 00 330  0.5 99.0 99.00 99.00 99.00 999 1016.3  13.1  14.0 999.0 99.0 99.00
2005 02 16 21 00 150  5.7 99.0 99.00 99.00 99.00 999 1015.3  13.1  13.9 999.0 99.0 99.00
2005 02 16 22 00 160  7.7 99.0 99.00 99.00 99.00 999 1014.7  12.9  13.9 999.0 99.0 99.00
2005 02 16 23 00 170  7.7 99.0 99.00 99.00 99.00 999 1014.3  12.7  13.8 999.0 99.0 99.00
2005 02 17 00 00 170 10.3 99.0 99.00 99.00 99.00 999 1014.4  12.8  13.9 999.0 99.0 99.00
2005 02 17 01 00 170  8.2 99.0 99.00 99.00 99.00 999 1014.8  12.7  13.8 999.0 99.0 99.00
2005 02 17 02 00 180  8.2 99.0 99.00 99.00 99.00 999 1014.8  12.6  13.7 999.0 99.0 99.00
2005 02 17 03 00 170  6.7 99.0 99.00 99.00 99.00 999 1015.3  12.6  13.7 999.0 99.0 99.00
2005 02 17 04 00 160  6.7 99.0 99.00 99.00 99.00 999 1015.7  12.7  13.7 999.0 99.0 99.00
2005 02 17 05 00 160  6.7 99.0 99.00 99.00 99.00 999 1015.7  12.6  13.7 999.0 99.0 99.00
2005 02 17 06 00 120  4.1 99.0 99.00 99.00 99.00 999 1015.6  12.3  13.6 999.0 99.0 99.00
2005 02 17 07 00  30  3.1 99.0 99.00 99.00 99.00 999 1015.3  12.1  13.5 999.0 99.0 99.00
2005 02 17 08 00  10  3.1 99.0 99.00 99.00 99.00 999 1015.4  11.9  13.6 999.0 99.0 99.00
2005 02 17 09 00  50  1.5 99.0 99.00 99.00 99.00 999 1015.5  12.0  13.6 999.0 99.0 99.00
2005 02 17 11 00  60  1.5 99.0 99.00 99.00 99.00 999 1014.5  11.3  13.6 999.0 99.0 99.00
2005 02 17 12 00  50  2.1 99.0 99.00 99.00 99.00 999 1013.9  11.3  13.6 999.0 99.0 99.00
2005 02 17 13 00  20  2.6 99.0 99.00 99.00 99.00 999 1013.2  11.5  13.6 999.0 99.0 99.00
2005 02 17 14 00 360  3.1 99.0 99.00 99.00 99.00 999 1013.0  11.3  13.6 999.0 99.0 99.00
2005 02 17 16 00  20  4.1 99.0 99.00 99.00 99.00 999 1012.3  11.4  13.6 999.0 99.0 99.00
2005 02 17 17 00  40  4.6 99.0 99.00 99.00 99.00 999 1012.3  11.8 999.0 999.0 99.0 99.00
2005 02 17 18 00  60  3.1 99.0 99.00 99.00 99.00 999 1012.0  12.2  13.6 999.0 99.0 99.00
2005 02 17 19 00 100  4.1 99.0 99.00 99.00 99.00 999 1011.7  11.8  13.6 999.0 99.0 99.00
2005 02 17 20 00  80  3.6 99.0 99.00 99.00 99.00 999 1011.6  12.3  13.6 999.0 99.0 99.00
2005 02 17 21 00 140  4.1 99.0 99.00 99.00 99.00 999 1011.2  13.5  13.6 999.0 99.0 99.00
2005 02 17 22 00 160  5.7 99.0 99.00 99.00 99.00 999 1010.4  13.1  13.6 999.0 99.0 99.00
2005 02 17 23 00 170  7.7 99.0 99.00 99.00 99.00 999 1009.7  12.9  13.6 999.0 99.0 99.00
2005 02 18 00 00  20  5.7 99.0 99.00 99.00 99.00 999 1009.6  12.4  13.6 999.0 99.0 99.00
2005 02 18 01 00  20  7.2 99.0 99.00 99.00 99.00 999 1008.6  12.3  13.6 999.0 99.0 99.00
2005 02 18 02 00  60  8.2 99.0 99.00 99.00 99.00 999 1008.4  12.5  13.5 999.0 99.0 99.00
2005 02 18 03 00  70  7.2 99.0 99.00 99.00 99.00 999 1009.1  12.5  13.5 999.0 99.0 99.00
2005 02 18 04 00  70  7.7 99.0 99.00 99.00 99.00 999 1009.1  12.6  13.5 999.0 99.0 99.00
2005 02 18 05 00  90  4.6 99.0 99.00 99.00 99.00 999 1009.6  12.4  13.5 999.0 99.0 99.00
2005 02 18 06 00  80  3.6 99.0 99.00 99.00 99.00 999 1009.7  12.2  13.5 999.0 99.0 99.00
2005 02 18 07 00  60  3.1 99.0 99.00 99.00 99.00 999 1009.7  11.8  13.5 999.0 99.0 99.00
2005 02 18 08 00 110  2.6 99.0 99.00 99.00 99.00 999 1009.4  12.1  13.5 999.0 99.0 99.00
2005 02 18 09 00  40  2.1 99.0 99.00 99.00 99.00 999 1008.8  12.3  13.5 999.0 99.0 99.00
2005 02 18 11 00 140  3.6 99.0 99.00 99.00 99.00 999 1008.6  12.0  13.5 999.0 99.0 99.00
2005 02 18 12 00 140 10.8 99.0 99.00 99.00 99.00 999 1008.7  11.6  13.5 999.0 99.0 99.00
2005 02 18 13 00  80  6.2 99.0 99.00 99.00 99.00 999 1007.7  11.6  13.5 999.0 99.0 99.00
2005 02 18 14 00  50  4.6 99.0 99.00 99.00 99.00 999 1007.9  11.9  13.5 999.0 99.0 99.00
2005 02 18 15 00  80  5.1 99.0 99.00 99.00 99.00 999 1008.2  11.6  13.5 999.0 99.0 99.00
2005 02 18 16 00  80  2.6 99.0 99.00 99.00 99.00 999 1008.7  12.1  13.5 999.0 99.0 99.00
2005 02 18 17 00  80  5.1 99.0 99.00 99.00 99.00 999 1009.0  11.3  13.5 999.0 99.0 99.00
2005 02 18 18 00  80  3.6 99.0 99.00 99.00 99.00 999 1009.4  11.7  13.5 999.0 99.0 99.00
2005 02 18 19 00 120  3.1 99.0 99.00 99.00 99.00 999 1009.6  12.7  13.6 999.0 99.0 99.00
2005 02 18 20 00 150  2.6 99.0 99.00 99.00 99.00 999 1009.2  12.8  13.6 999.0 99.0 99.00
2005 02 18 21 00 160  5.7 99.0 99.00 99.00 99.00 999 1008.3  12.9  13.6 999.0 99.0 99.00
2005 02 18 22 00 160  5.7 99.0 99.00 99.00 99.00 999 1007.7  13.0  13.7 999.0 99.0 99.00
2005 02 18 23 00 160  6.7 99.0 99.00 99.00 99.00 999 1007.2  13.4  13.7 999.0 99.0 99.00
2005 02 19 00 00 160  9.3 99.0 99.00 99.00 99.00 999 1006.7  13.2  13.6 999.0 99.0 99.00
2005 02 19 01 00 160  7.7 99.0 99.00 99.00 99.00 999 1006.6  13.3  13.6 999.0 99.0 99.00
2005 02 19 02 00 160 10.3 99.0 99.00 99.00 99.00 999 1006.5  12.8  13.6 999.0 99.0 99.00
2005 02 19 03 00 150  8.8 99.0 99.00 99.00 99.00 999 1006.7  13.0  13.5 999.0 99.0 99.00
2005 02 19 04 00 150  6.2 99.0 99.00 99.00 99.00 999 1007.1  13.1  13.5 999.0 99.0 99.00
2005 02 19 05 00 140  4.1 99.0 99.00 99.00 99.00 999 1007.3  13.4  13.5 999.0 99.0 99.00
2005 02 19 06 00  10  2.6 99.0 99.00 99.00 99.00 999 1007.3  12.5  13.6 999.0 99.0 99.00
2005 02 19 07 00  80  4.1 99.0 99.00 99.00 99.00 999 1007.2  12.7  13.6 999.0 99.0 99.00
2005 02 19 08 00  80  3.1 99.0 99.00 99.00 99.00 999 1006.7  12.4  13.6 999.0 99.0 99.00
2005 02 19 09 00  90  4.6 99.0 99.00 99.00 99.00 999 1005.9  12.1  13.6 999.0 99.0 99.00
2005 02 19 11 00  90  5.7 99.0 99.00 99.00 99.00 999 1005.3  12.1  13.7 999.0 99.0 99.00
2005 02 19 12 00 140  4.6 99.0 99.00 99.00 99.00 999 1005.3  11.5  13.7 999.0 99.0 99.00
2005 02 19 13 00 130  4.6 99.0 99.00 99.00 99.00 999 1004.5  12.3  13.7 999.0 99.0 99.00
2005 02 19 14 00  60  4.6 99.0 99.00 99.00 99.00 999 1004.1  11.6  13.7 999.0 99.0 99.00
2005 02 19 15 00  90  9.3 99.0 99.00 99.00 99.00 999 1003.9  12.2  13.7 999.0 99.0 99.00
2005 02 19 16 00 100  6.7 99.0 99.00 99.00 99.00 999 1005.1  11.9  13.7 999.0 99.0 99.00
2005 02 19 17 00  80  9.3 99.0 99.00 99.00 99.00 999 1004.5  12.0  13.7 999.0 99.0 99.00
2005 02 19 18 00  80  8.2 99.0 99.00 99.00 99.00 999 1004.6  12.2  13.7 999.0 99.0 99.00
2005 02 19 19 00  80 10.3 99.0 99.00 99.00 99.00 999 1003.6  12.9  13.7 999.0 99.0 99.00
2005 02 19 20 00 110  4.1 99.0 99.00 99.00 99.00 999 1003.9  10.9  13.7 999.0 99.0 99.00
2005 02 19 21 00 180  7.2 99.0 99.00 99.00 99.00 999 1004.9  11.1  13.7 999.0 99.0 99.00
2005 02 19 22 00 200 10.8 99.0 99.00 99.00 99.00 999 1004.7  11.9  13.7 999.0 99.0 99.00
2005 02 19 23 00 190  9.3 99.0 99.00 99.00 99.00 999 1006.2  12.0  13.8 999.0 99.0 99.00
2005 02 20 00 00 210 10.3 99.0 99.00 99.00 99.00 999 1006.3  11.4  13.7 999.0 99.0 99.00
2005 02 20 01 00 190  8.2 99.0 99.00 99.00 99.00 999 1006.5  12.0  13.7 999.0 99.0 99.00
2005 02 20 02 00 200 10.3 99.0 99.00 99.00 99.00 999 1007.3  11.6  13.7 999.0 99.0 99.00
2005 02 20 03 00 200  7.2 99.0 99.00 99.00 99.00 999 1007.4  11.5  13.7 999.0 99.0 99.00
2005 02 20 04 00 190  6.7 99.0 99.00 99.00 99.00 999 1008.3  11.9  13.7 999.0 99.0 99.00
2005 02 20 05 00 170  7.2 99.0 99.00 99.00 99.00 999 1008.6  12.2  13.7 999.0 99.0 99.00
2005 02 20 06 00 180  7.2 99.0 99.00 99.00 99.00 999 1009.4  11.5  13.7 999.0 99.0 99.00
2005 02 20 07 00 190  7.7 99.0 99.00 99.00 99.00 999 1009.7  12.1  13.7 999.0 99.0 99.00
2005 02 20 08 00 190  7.7 99.0 99.00 99.00 99.00 999 1010.0  12.2  13.7 999.0 99.0 99.00
2005 02 20 09 00 200  8.2 99.0 99.00 99.00 99.00 999 1009.8  11.9  13.7 999.0 99.0 99.00
2005 02 20 11 00 190  7.2 99.0 99.00 99.00 99.00 999 1010.5  11.9  13.7 999.0 99.0 99.00
2005 02 20 12 00 170  6.7 99.0 99.00 99.00 99.00 999 1010.9  12.0  13.7 999.0 99.0 99.00
2005 02 20 13 00 170  7.7 99.0 99.00 99.00 99.00 999 1011.2  12.0  13.7 999.0 99.0 99.00
2005 02 20 14 00 150  7.2 99.0 99.00 99.00 99.00 999 1011.4  11.9  13.7 999.0 99.0 99.00
2005 02 20 15 00  90  4.6 99.0 99.00 99.00 99.00 999 1011.6  11.4  13.7 999.0 99.0 99.00
2005 02 20 16 00 110  3.6 99.0 99.00 99.00 99.00 999 1012.3  11.6  13.7 999.0 99.0 99.00
2005 02 20 17 00  90  5.1 99.0 99.00 99.00 99.00 999 1012.2  11.2  13.7 999.0 99.0 99.00
2005 02 20 18 00 100 10.3 99.0 99.00 99.00 99.00 999 1012.0  12.0  13.7 999.0 99.0 99.00
2005 02 20 19 00  90  8.8 99.0 99.00 99.00 99.00 999 1011.9  12.5  13.7 999.0 99.0 99.00
2005 02 20 20 00  90  7.7 99.0 99.00 99.00 99.00 999 1011.4  12.9  13.7 999.0 99.0 99.00
2005 02 20 21 00  90  8.8 99.0 99.00 99.00 99.00 999 1010.3  12.7  13.7 999.0 99.0 99.00
2005 02 20 22 00  90  7.2 99.0 99.00 99.00 99.00 999 1009.6  13.0  13.7 999.0 99.0 99.00
2005 02 20 23 00  90  4.6 99.0 99.00 99.00 99.00 999 1009.0  13.3  13.7 999.0 99.0 99.00
2005 02 21 00 00  80  6.7 99.0 99.00 99.00 99.00 999 1007.9  13.3  13.7 999.0 99.0 99.00
2005 02 21 01 00  80  8.2 99.0 99.00 99.00 99.00 999 1007.2  13.1  13.7 999.0 99.0 99.00
2005 02 21 02 00  80  7.7 99.0 99.00 99.00 99.00 999 1006.7  12.9  13.6 999.0 99.0 99.00
2005 02 21 03 00 100  4.1 99.0 99.00 99.00 99.00 999 1007.1  12.7  13.6 999.0 99.0 99.00
2005 02 21 04 00  80 11.8 99.0 99.00 99.00 99.00 999 1005.6  12.6  13.6 999.0 99.0 99.00
2005 02 21 05 00 110  6.7 99.0 99.00 99.00 99.00 999 1006.3  12.4  13.6 999.0 99.0 99.00
2005 02 21 06 00  80  8.2 99.0 99.00 99.00 99.00 999 1005.5  12.2  13.6 999.0 99.0 99.00
2005 02 21 07 00  80 11.3 99.0 99.00 99.00 99.00 999 1004.5  11.8  13.6 999.0 99.0 99.00
2005 02 21 08 00  80 13.9 99.0 99.00 99.00 99.00 999 1003.9  11.4  13.6 999.0 99.0 99.00
2005 02 21 18 00 120  2.1 99.0 99.00 99.00 99.00 999 1005.5  12.3  13.6 999.0 99.0 99.00
2005 02 21 19 00 170  1.5 99.0 99.00 99.00 99.00 999 1006.0  13.4  13.6 999.0 99.0 99.00
2005 02 21 20 00 200  2.1 99.0 99.00 99.00 99.00 999 1005.5  13.3  13.7 999.0 99.0 99.00
2005 02 21 21 00  60  1.5 99.0 99.00 99.00 99.00 999 1004.8  13.4  14.0 999.0 99.0 99.00
2005 02 21 22 00 160  8.8 99.0 99.00 99.00 99.00 999 1003.9  12.6  13.8 999.0 99.0 99.00
2005 02 21 23 00 140  6.7 99.0 99.00 99.00 99.00 999 1004.6  12.9  13.7 999.0 99.0 99.00
2005 02 22 00 00 130  6.7 99.0 99.00 99.00 99.00 999 1005.2  13.0  13.6 999.0 99.0 99.00
2005 02 22 01 00 110  6.2 99.0 99.00 99.00 99.00 999 1006.1  12.6  13.7 999.0 99.0 99.00
2005 02 22 02 00 110  5.7 99.0 99.00 99.00 99.00 999 1007.6  12.1  13.6 999.0 99.0 99.00
2005 02 22 03 00  70  6.2 99.0 99.00 99.00 99.00 999 1007.9  11.9  13.5 999.0 99.0 99.00
2005 02 22 04 00 100  4.6 99.0 99.00 99.00 99.00 999 1008.1  11.6  13.5 999.0 99.0 99.00
2005 02 22 05 00  80  2.6 99.0 99.00 99.00 99.00 999 1008.9  11.6  13.5 999.0 99.0 99.00
2005 02 22 06 00  70  3.6 99.0 99.00 99.00 99.00 999 1009.9  11.4  13.5 999.0 99.0 99.00
2005 02 22 07 00 100  5.7 99.0 99.00 99.00 99.00 999 1010.1  11.4  13.5 999.0 99.0 99.00
2005 02 22 08 00  90  9.8 99.0 99.00 99.00 99.00 999 1010.3  11.2  13.5 999.0 99.0 99.00
2005 02 22 09 00  60  6.2 99.0 99.00 99.00 99.00 999 1010.2  11.0  13.5 999.0 99.0 99.00
2005 02 22 11 00  70  6.2 99.0 99.00 99.00 99.00 999 1010.0  11.0  13.5 999.0 99.0 99.00
2005 02 22 12 00  60  6.2 99.0 99.00 99.00 99.00 999 1010.5  10.6  13.6 999.0 99.0 99.00
2005 02 22 13 00  60  4.1 99.0 99.00 99.00 99.00 999 1011.1  10.0  13.6 999.0 99.0 99.00
2005 02 22 14 00  90  7.7 99.0 99.00 99.00 99.00 999 1011.3  10.4  13.6 999.0 99.0 99.00
2005 02 22 15 00  80  7.2 99.0 99.00 99.00 99.00 999 1011.3  10.9  13.6 999.0 99.0 99.00
2005 02 22 16 00  50  6.2 99.0 99.00 99.00 99.00 999 1011.8  10.9  13.6 999.0 99.0 99.00
2005 02 22 17 00  50  4.1 99.0 99.00 99.00 99.00 999 1012.5  10.9  13.6 999.0 99.0 99.00
2005 02 22 19 00 360  3.1 99.0 99.00 99.00 99.00 999 1012.8  11.7  13.8 999.0 99.0 99.00
2005 02 22 20 00 320  4.6 99.0 99.00 99.00 99.00 999 1012.5  11.9  13.9 999.0 99.0 99.00
2005 02 22 21 00 310  5.1 99.0 99.00 99.00 99.00 999 1011.7  12.4  13.9 999.0 99.0 99.00
2005 02 22 22 00 300  6.7 99.0 99.00 99.00 99.00 999 1011.2  12.4  13.9 999.0 99.0 99.00
2005 02 22 23 00 300  6.2 99.0 99.00 99.00 99.00 999 1011.1  12.9  13.9 999.0 99.0 99.00
2005 02 23 00 00 300  7.7 99.0 99.00 99.00 99.00 999 1010.9  12.9  13.9 999.0 99.0 99.00
2005 02 23 01 00 290  7.7 99.0 99.00 99.00 99.00 999 1011.1  12.9  13.8 999.0 99.0 99.00
2005 02 23 02 00 290  7.7 99.0 99.00 99.00 99.00 999 1011.4  12.6  13.8 999.0 99.0 99.00
2005 02 23 03 00 300  7.2 99.0 99.00 99.00 99.00 999 1011.8  12.7  13.8 999.0 99.0 99.00
2005 02 23 04 00 300  6.7 99.0 99.00 99.00 99.00 999 1012.4  12.7  13.8 999.0 99.0 99.00
2005 02 23 05 00 310  4.6 99.0 99.00 99.00 99.00 999 1012.8  12.7  13.7 999.0 99.0 99.00
2005 02 23 06 00 320  3.1 99.0 99.00 99.00 99.00 999 1013.5  12.6  13.7 999.0 99.0 99.00
2005 02 23 07 00 320  2.6 99.0 99.00 99.00 99.00 999 1013.8  12.4  13.7 999.0 99.0 99.00
2005 02 23 08 00 290  2.1 99.0 99.00 99.00 99.00 999 1013.9  12.2  13.7 999.0 99.0 99.00
2005 02 23 09 00  30  3.1 99.0 99.00 99.00 99.00 999 1014.3  11.9  13.7 999.0 99.0 99.00
2005 02 23 11 00 100  0.5 99.0 99.00 99.00 99.00 999 1014.0  11.0  13.7 999.0 99.0 99.00
2005 02 23 12 00  20  2.6 99.0 99.00 99.00 99.00 999 1013.9  10.9  13.7 999.0 99.0 99.00
2005 02 23 13 00  50  2.6 99.0 99.00 99.00 99.00 999 1014.3  10.6  13.7 999.0 99.0 99.00
2005 02 23 14 00 360  2.1 99.0 99.00 99.00 99.00 999 1014.7  10.7  13.7 999.0 99.0 99.00
2005 02 23 15 00 330  1.5 99.0 99.00 99.00 99.00 999 1015.3  11.1  13.7 999.0 99.0 99.00
2005 02 23 16 00 280  3.6 99.0 99.00 99.00 99.00 999 1016.1  11.3  13.7 999.0 99.0 99.00
2005 02 23 17 00 280  5.7 99.0 99.00 99.00 99.00 999 1016.8  11.4  13.7 999.0 99.0 99.00
2005 02 23 18 00 280  6.2 99.0 99.00 99.00 99.00 999 1017.2  11.3  13.7 999.0 99.0 99.00
2005 02 23 19 00 280  5.7 99.0 99.00 99.00 99.00 999 1017.4  10.9  13.7 999.0 99.0 99.00
2005 02 23 20 00 270  6.2 99.0 99.00 99.00 99.00 999 1017.4  11.0  13.7 999.0 99.0 99.00
2005 02 23 21 00 260  7.7 99.0 99.00 99.00 99.00 999 1017.2  11.0  13.7 999.0 99.0 99.00
2005 02 23 22 00 270  7.7 99.0 99.00 99.00 99.00 999 1016.9  11.1  13.7 999.0 99.0 99.00
2005 02 23 23 00 260  9.8 99.0 99.00 99.00 99.00 999 1016.6  11.1  13.7 999.0 99.0 99.00
2005 02 24 00 00 260  9.8 99.0 99.00 99.00 99.00 999 1016.5  11.2  13.7 999.0 99.0 99.00
2005 02 24 01 00 270  8.8 99.0 99.00 99.00 99.00 999 1016.9  11.1  13.7 999.0 99.0 99.00
