#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 04 12 50  70  3.7  4.5  0.83 12.90  6.81 326 1027.2  11.2  13.8 999.0 99.0 99.00
2015 01 04 13 50  80  3.8  4.6  0.91 12.90  7.05 314 1027.6  11.2  13.8 999.0 99.0 99.00
2015 01 04 14 50  77  3.6  4.4  0.89 12.90  6.77 299 1028.3  11.3  13.7 999.0 99.0 99.00
2015 01 04 15 50  88  4.1  5.1 99.00 99.00 99.00 999 1028.9  11.2  13.6 999.0 99.0 99.00
2015 01 04 16 50 108  5.8  7.4 99.00 99.00 99.00 999 1028.7  11.3  13.6 999.0 99.0 99.00
2015 01 04 17 50  96  4.2  5.3  0.95 12.12  5.59 292 1029.4  11.3  13.7 999.0 99.0 99.00
2015 01 04 18 50  68  2.8  3.7 99.00 99.00 99.00 999 1029.4  11.6  13.8 999.0 99.0 99.00
2015 01 04 19 50  48  1.9  2.5  1.12 12.12  6.71 285 1028.7  11.8  13.9 999.0 99.0 99.00
2015 01 04 20 50 324  1.3  2.2  1.30 11.43  7.62 274 1028.3  12.3  14.1 999.0 99.0 99.00
2015 01 04 21 50 336  1.4  2.2  1.21 12.12  7.88 283 1027.8  12.6  14.3 999.0 99.0 99.00
2015 01 04 23 50 324  5.2  5.9 99.00 99.00 99.00 999 1028.3  13.3  14.4 999.0 99.0 99.00
2015 01 05 00 50 320  4.8 99.0 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2015 01 05 01 50 319  5.0  5.8 99.00 99.00 99.00 999 1028.3  13.2  14.3 999.0 99.0 99.00
2015 01 05 02 50 335  4.7  5.6  1.13 17.39  8.44 318 1028.1  13.1  14.2 999.0 99.0 99.00
2015 01 05 03 50   1  3.1  3.9  1.29 11.43  9.27 288 1027.6  13.0  14.1 999.0 99.0 99.00
2015 01 05 04 50  23  2.2  2.7  1.29 11.43  9.03 305 1027.7  13.3  14.0 999.0 99.0 99.00
2015 01 05 05 50 359  1.8  2.2  1.37 17.39 10.28 321 1028.3  13.4  13.9 999.0 99.0 99.00
2015 01 05 06 50 338  3.2  3.9  1.53 17.39 11.09 323 1028.0  13.6  13.9 999.0 99.0 99.00
2015 01 05 07 50 333  3.9  4.9  1.26 17.39  9.62 314 1028.0  13.4  14.0 999.0 99.0 99.00
2015 01 05 08 50 358  2.9  3.3  1.49 17.39 10.41 324 1027.6  13.5  14.1 999.0 99.0 99.00
2015 01 05 09 50  52  1.7  2.5 99.00 99.00 99.00 999 1027.7  13.3  14.1 999.0 99.0 99.00
2015 01 05 10 50  66  3.0  3.8  1.38 16.00  8.68 316 1028.0  12.9  14.0 999.0 99.0 99.00
2015 01 05 11 50  57  3.2  3.8 99.00 99.00 99.00 999 1027.1  12.5  13.9 999.0 99.0 99.00
2015 01 05 12 50  58  4.7  5.5  1.26 16.00  7.00 325 1026.5  12.6  13.8 999.0 99.0 99.00
2015 01 05 13 50  65  4.3  5.4  1.51 16.00  7.11 330 1026.8  13.1  13.8 999.0 99.0 99.00
2015 01 05 14 50  60  6.3  7.5  1.46 16.00  7.33 325 1026.9  12.6  13.8 999.0 99.0 99.00
2015 01 05 15 50  69  6.6  7.8  1.42 16.00  6.94 322 1026.8  12.6  13.8 999.0 99.0 99.00
2015 01 05 16 50  65  5.2  6.1  1.36 16.00  6.10 312 1027.1  13.1  13.8 999.0 99.0 99.00
2015 01 05 17 50  73  5.7  6.8  1.38 16.00  6.47 316 1026.8  13.0  13.8 999.0 99.0 99.00
2015 01 05 18 50  63  4.8  5.9  1.37 16.00  6.23 340 1026.7  13.0  13.9 999.0 99.0 99.00
2015 01 05 19 50  64  5.4  6.6  1.39 16.00  6.47 314 1025.3  13.3  13.9 999.0 99.0 99.00
2015 01 05 20 50  19  3.8  4.5  1.40 16.00  6.81 316 1024.6  13.7  14.0 999.0 99.0 99.00
2015 01 05 21 50   1  3.7  4.5  1.32 14.81  7.17 311 1023.9  14.0  14.1 999.0 99.0 99.00
2015 01 05 22 50   4  5.2  6.0  1.28 14.81  6.96 325 1023.6  13.9  14.1 999.0 99.0 99.00
2015 01 05 23 50 336  2.3  3.0  1.29 14.81  7.12 313 1023.6  14.3  14.2 999.0 99.0 99.00
2015 01 06 00 50 296  2.1  2.6  1.06 14.81  6.85 320 1023.7  14.4  14.2 999.0 99.0 99.00
2015 01 06 01 50 168  0.4  0.7  1.10 14.81  8.14 322 1023.3  14.1  14.2 999.0 99.0 99.00
2015 01 06 02 50 299  0.4  0.7  1.02 14.81  7.60 317 1023.3  13.9  14.1 999.0 99.0 99.00
2015 01 06 03 50   2  0.5  0.9  1.05 14.81  8.36 320 1023.1  14.1  14.1 999.0 99.0 99.00
2015 01 06 04 50 355  0.7  1.2  0.95 14.81  7.99 326 1022.9  14.3  14.1 999.0 99.0 99.00
2015 01 06 05 50 356  1.3  1.7  1.06 14.81  8.82 322 1023.0  14.3  14.1 999.0 99.0 99.00
2015 01 06 06 50  65  4.8  5.6  1.02 14.81  8.39 319 1022.5  15.3  14.1 999.0 99.0 99.00
2015 01 06 07 50  79  7.0  8.7  1.02 10.00  8.61 293 1021.8  15.1  14.1 999.0 99.0 99.00
2015 01 06 08 50  83  8.0  9.5  1.13 14.81  5.32 336 1021.4  15.1  14.1 999.0 99.0 99.00
2015 01 06 09 50  87  7.8  9.2  1.31 13.79  5.23 324 1021.6  15.6  14.1 999.0 99.0 99.00
2015 01 06 10 50  95  7.7  9.0 99.00 99.00 99.00 999 1021.9  14.7  14.1 999.0 99.0 99.00
2015 01 06 11 50  86  7.8  9.1  1.16 13.79  4.96 318 1021.6  14.9  14.0 999.0 99.0 99.00
2015 01 06 12 50  80  6.3  7.3  1.23 14.81  5.43 332 1021.9  14.6  14.0 999.0 99.0 99.00
2015 01 06 13 50  97  6.5  7.9  1.15 14.81  5.34 307 1022.0  14.4  14.0 999.0 99.0 99.00
2015 01 06 14 50 103  6.3  7.3 99.00 99.00 99.00 999 1022.3  14.3  13.9 999.0 99.0 99.00
2015 01 06 16 50  91  6.1  7.6  0.96 13.79  5.53 302 1023.6  14.3  13.9 999.0 99.0 99.00
2015 01 06 17 50  87  5.9  6.9  1.01 10.00  5.38 275 1023.5  14.4  14.0 999.0 99.0 99.00
2015 01 06 18 50  90  6.2  7.6  1.08 13.79  5.82 313 1023.1  14.5  14.0 999.0 99.0 99.00
2015 01 06 19 50  87  5.2  6.1  1.15 14.81  6.08 265 1022.1  14.6  14.1 999.0 99.0 99.00
2015 01 06 20 50  99  4.3  5.2  1.02 10.00  6.01 284 1021.5  14.7  14.2 999.0 99.0 99.00
2015 01 06 21 50 115  2.2  2.7  1.15 12.90  7.23 298 1020.9  15.2  14.3 999.0 99.0 99.00
2015 01 06 22 50 139  1.9  2.4  1.00 13.79  7.18 296 1020.7  15.5  14.4 999.0 99.0 99.00
2015 01 06 23 50 133  1.6  2.1  1.04  9.09  7.70 281 1020.6  15.5  14.4 999.0 99.0 99.00
2015 01 07 00 50 282  1.6  2.5  0.96 12.12  7.97 275 1020.7  15.5  14.5 999.0 99.0 99.00
2015 01 07 01 50 322  2.5  3.0  1.12 13.79  8.62 285 1021.1  15.0  14.4 999.0 99.0 99.00
2015 01 07 02 50  12  2.4  2.8  1.01 13.79  8.36 301 1021.2  14.6  14.5 999.0 99.0 99.00
2015 01 07 03 50  32  3.1  3.6  1.02 11.43  8.52 285 1021.2  15.2  14.5 999.0 99.0 99.00
2015 01 07 04 50  38  2.2  2.5  1.10 17.39  8.90 310 1021.3  15.1  14.4 999.0 99.0 99.00
2015 01 07 05 50  79  3.3  3.9  1.12 17.39  9.15 258 1021.2  14.9  14.4 999.0 99.0 99.00
2015 01 07 06 50  79  3.5  4.6  1.19 17.39  9.68 322 1021.2  15.2  14.3 999.0 99.0 99.00
2015 01 07 07 50  78  4.9  6.0  1.30 12.12  9.71 289 1020.7  15.1  14.2 999.0 99.0 99.00
2015 01 07 08 50  77  5.9  7.5 99.00 99.00 99.00 999 1020.5  15.0  14.2 999.0 99.0 99.00
2015 01 07 09 50  80  6.1  7.2  1.40 17.39  7.01 302 1020.3  15.1  14.1 999.0 99.0 99.00
2015 01 07 10 50  68  6.3  8.5  1.34 17.39  7.02 296 1019.9  15.4  14.1 999.0 99.0 99.00
2015 01 07 11 50  87  6.3  7.7  1.38 12.12  6.34 260 1019.7  15.6  14.1 999.0 99.0 99.00
2015 01 07 12 50  90  7.1  8.7  1.49 16.00  6.55 281 1019.2  15.8  14.1 999.0 99.0 99.00
2015 01 07 13 50 101  8.3 10.1  1.50 11.43  6.38 277 1019.4  15.4  14.1 999.0 99.0 99.00
2015 01 07 14 50  98  6.9  8.4  1.56 12.12  6.16 267 1020.1  15.0  14.1 999.0 99.0 99.00
2015 01 07 15 50  99  5.2  6.3  1.54 12.12  6.44 278 1020.9  14.9  14.0 999.0 99.0 99.00
2015 01 07 16 50  88  5.1  5.9  1.42 12.12  6.82 266 1021.7  14.9  14.1 999.0 99.0 99.00
2015 01 07 17 50  95  5.1  6.2  1.42 11.43  7.12 270 1022.2  15.1  14.1 999.0 99.0 99.00
2015 01 07 18 50  96  5.5  6.8  1.43 11.43  7.49 256 1021.8  14.8  14.2 999.0 99.0 99.00
2015 01 07 19 50  95  4.7  5.8  1.42 11.43  7.60 253 1020.9  14.9  14.3 999.0 99.0 99.00
2015 01 07 20 50  95  4.6  5.4  1.41 10.81  8.00 257 1019.8  14.9  14.4 999.0 99.0 99.00
2015 01 07 21 50 114  4.0  4.7  1.41 10.81  8.51 260 1019.2  15.2  14.4 999.0 99.0 99.00
2015 01 07 22 50 132  2.9  3.4  1.24 10.81  8.19 245 1019.1  15.6  14.5 999.0 99.0 99.00
2015 01 07 23 50 128  1.1  1.6 99.00 99.00 99.00 999 1018.8  16.3  14.6 999.0 99.0 99.00
2015 01 08 00 50 226  1.7  2.4  1.28 12.12  8.95 261 1018.7  16.7  14.6 999.0 99.0 99.00
2015 01 08 01 50 250  3.0  3.5  1.37 10.00  8.87 253 1019.1  15.1  14.6 999.0 99.0 99.00
2015 01 08 02 50   3  2.4  3.0  1.26 10.00  8.73 258 1018.8  14.9  14.5 999.0 99.0 99.00
2015 01 08 03 50  37  2.3  2.6  1.20 16.00  8.74 243 1018.5  14.6  14.4 999.0 99.0 99.00
2015 01 08 04 50  73  1.0  1.9  1.23 10.81  9.05 274 1018.6  14.5  14.3 999.0 99.0 99.00
2015 01 08 05 50 193  0.3  0.5  1.15 10.00  8.56 265 1018.5  14.5  14.3 999.0 99.0 99.00
2015 01 08 06 50 217  1.0  1.3  1.27 10.81  8.94 260 1018.5  14.5  14.2 999.0 99.0 99.00
2015 01 08 07 50 267  0.8  1.4  1.15 16.00  8.82 214 1018.4  14.4  14.2 999.0 99.0 99.00
2015 01 08 08 50 356  0.5  0.9  1.24 10.81  9.06 263 1018.2  14.2  14.1 999.0 99.0 99.00
2015 01 08 09 50  61  3.2  3.8  1.11  9.09  8.59 256 1018.1  14.0  14.1 999.0 99.0 99.00
2015 01 08 10 50  90  3.5  4.6  1.23 16.00  8.96 191 1018.2  14.4  14.1 999.0 99.0 99.00
2015 01 08 11 50 100  4.1  4.9  1.15 14.81  8.90 218 1017.8  14.3  14.1 999.0 99.0 99.00
2015 01 08 12 50 100  5.0  6.1  1.10 13.79  8.57 259 1017.2  14.5  14.2 999.0 99.0 99.00
2015 01 08 13 50  95  5.7  6.7  1.01  8.33  6.81 251 1016.6  14.7  14.5 999.0 99.0 99.00
2015 01 08 14 50  90  5.6  6.8  1.21 14.81  6.84 243 1016.6  14.6  14.7 999.0 99.0 99.00
2015 01 08 15 50  90  5.3  6.6  1.19 19.05  6.08 274 1017.0  14.7  14.8 999.0 99.0 99.00
2015 01 08 16 50 102  4.7  5.5  1.24 14.81  6.26 153 1018.2  15.1  14.9 999.0 99.0 99.00
2015 01 08 17 50 117  3.9  4.8  1.22 14.81  6.21 189 1018.6  15.1  14.9 999.0 99.0 99.00
2015 01 08 18 50  45  1.1  2.4  1.37 19.05  7.20 277 1018.4  15.0  15.1 999.0 99.0 99.00
2015 01 08 19 50  59  4.3  5.1  1.11 12.90  6.86 222 1017.0  14.5  15.2 999.0 99.0 99.00
2015 01 08 20 50 128  1.6  2.8  1.04 17.39  7.60 251 1016.9  15.0  15.3 999.0 99.0 99.00
2015 01 08 21 50  81  2.2  2.8  1.13 19.05  8.50 296 1016.3  15.4  15.3 999.0 99.0 99.00
2015 01 08 22 50  31  2.9  3.6  1.22 14.81  9.18 209 1016.4  14.8  15.4 999.0 99.0 99.00
2015 01 08 23 50  42  2.7  3.5  1.32 17.39 10.00 293 1016.0  14.7  15.4 999.0 99.0 99.00
2015 01 09 00 50 346  0.5  0.9  1.31 17.39  9.92 290 1016.2  15.1  15.3 999.0 99.0 99.00
2015 01 09 01 50 260  2.8  3.5 99.00 99.00 99.00 999 1016.6  15.0  15.3 999.0 99.0 99.00
2015 01 09 02 50 278  1.8  2.4 99.00 99.00 99.00 999 1016.5  14.8  15.3 999.0 99.0 99.00
2015 01 09 03 50 299  0.6  1.1  1.50 17.39 10.53 292 1016.5  14.7  15.2 999.0 99.0 99.00
2015 01 09 04 50  54  1.5  2.4  1.33 17.39  9.83 299 1016.3  14.6  15.2 999.0 99.0 99.00
2015 01 09 05 50 307  0.7  1.5 99.00 99.00 99.00 999 1016.6  14.6  15.1 999.0 99.0 99.00
2015 01 09 06 50 216  1.3  1.6  1.75 17.39 10.97 301 1016.5  14.6  15.1 999.0 99.0 99.00
2015 01 09 07 50 230  1.2  1.8 99.00 99.00 99.00 999 1016.2  14.4  15.1 999.0 99.0 99.00
2015 01 09 08 50 201  0.9  1.6  1.80 17.39 11.31 290 1016.1  14.3  15.1 999.0 99.0 99.00
2015 01 09 09 50 224  0.8  1.7  1.76 17.39 10.76 297 1016.2  14.1  15.1 999.0 99.0 99.00
2015 01 09 10 50 238  1.9  2.6  1.86 16.00 11.18 278 1016.4  14.2  15.1 999.0 99.0 99.00
2015 01 09 12 50 341  1.5  2.4 99.00 99.00 99.00 999 1015.6  14.0  15.0 999.0 99.0 99.00
2015 01 09 13 50 310  1.4  2.2  2.05 13.79 10.81 266 1015.9  13.9  15.0 999.0 99.0 99.00
2015 01 09 14 50   2  1.3  2.0  2.22 16.00 11.46 281 1015.8  13.9  14.9 999.0 99.0 99.00
2015 01 09 15 50 193  0.1  0.6  2.44 12.90 11.22 277 1016.4  13.9  14.9 999.0 99.0 99.00
2015 01 09 16 50  73  1.3  2.5  2.52 12.90 11.33 279 1016.7  14.0  14.9 999.0 99.0 99.00
2015 01 09 17 50 116  2.1  3.1  2.28 12.90 10.87 270 1017.1  14.3  14.9 999.0 99.0 99.00
2015 01 09 18 50 138  2.3  3.1  1.96 16.00 10.43 294 1017.0  14.4  15.0 999.0 99.0 99.00
2015 01 09 19 50 182  1.5  2.3  2.07 14.81 10.44 283 1016.2  14.6  15.2 999.0 99.0 99.00
2015 01 09 20 50 245  1.4  2.2  2.22 14.81 10.64 281 1015.6  14.7  15.4 999.0 99.0 99.00
2015 01 09 21 50 236  1.3  2.2  2.24 13.79 10.77 265 1015.1  14.4  15.5 999.0 99.0 99.00
2015 01 09 22 50 208  3.0  3.8  2.22 14.81 10.83 283 1015.9  14.2  15.6 999.0 99.0 99.00
2015 01 09 23 50 282  0.9  1.7  2.36 14.81 10.67 263 1015.8  14.1  15.5 999.0 99.0 99.00
2015 01 10 00 50 253  2.2  3.2  2.47 14.81 10.90 273 1015.8  14.2  15.4 999.0 99.0 99.00
2015 01 10 01 50 230  1.2  1.9  2.15 14.81 10.23 267 1015.8  13.9  15.3 999.0 99.0 99.00
2015 01 10 02 50 216  1.6  2.2 99.00 99.00 99.00 999 1016.0  13.8  15.2 999.0 99.0 99.00
2015 01 10 03 50 263  2.1  3.3  2.21 16.00 10.15 290 1016.2  13.8  15.2 999.0 99.0 99.00
2015 01 10 04 50 300  1.6  3.1 99.00 99.00 99.00 999 1016.5  13.6  15.2 999.0 99.0 99.00
2015 01 10 05 50   8  1.9  2.6 99.00 99.00 99.00 999 1016.1  13.7  15.1 999.0 99.0 99.00
2015 01 10 06 50  90  1.7  2.5  2.02 14.81 10.08 271 1016.0  13.7  15.1 999.0 99.0 99.00
2015 01 10 07 50 182  1.5  2.1  2.07 13.79 10.24 273 1015.9  13.6  15.1 999.0 99.0 99.00
2015 01 10 08 50 105  2.4  3.8  1.89 14.81 10.35 285 1015.3  13.8  15.1 999.0 99.0 99.00
2015 01 10 09 50 140  1.6  3.1  2.22 14.81 10.56 279 1015.7  14.0  15.1 999.0 99.0 99.00
2015 01 10 10 50 131  1.3  2.5  2.24 14.81 10.74 282 1015.8  14.0  15.1 999.0 99.0 99.00
2015 01 10 11 50  86  1.4  2.9 99.00 99.00 99.00 999 1015.4  13.9  15.1 999.0 99.0 99.00
2015 01 10 12 50 279  0.4  1.3 99.00 99.00 99.00 999 1015.3  13.9  15.0 999.0 99.0 99.00
2015 01 10 13 50 232  1.6  2.1 99.00 99.00 99.00 999 1015.7  13.7  14.9 999.0 99.0 99.00
2015 01 10 14 50 264  1.9 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2015 01 10 15 50  42  3.0  4.1  2.30 13.79 10.70 268 1016.1  14.1  14.9 999.0 99.0 99.00
