#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 02 02 50  25  5.2  6.1  2.74 16.00 10.69 297 1022.3  11.8  12.7 999.0 99.0 99.00
2013 01 02 03 50  91  6.1  7.6  2.70 16.00 10.94 297 1023.0  11.5  12.6 999.0 99.0 99.00
2013 01 02 04 50  91  6.8  8.3  2.57 14.81 10.46 305 1023.0  11.1  12.5 999.0 99.0 99.00
2013 01 02 05 50  82  7.2  8.7  2.92 14.81 10.75 300 1022.7  11.0  12.5 999.0 99.0 99.00
2013 01 02 06 50  88  8.8 10.4  2.59 14.81  9.67 292 1022.2  10.7  12.5 999.0 99.0 99.00
2013 01 02 07 50  86  9.3 11.8  2.48 13.79  7.92 293 1022.2  10.6  12.5 999.0 99.0 99.00
2013 01 02 08 50  77  8.9 10.3  2.43 14.81  8.55 305 1021.8  10.3  12.5 999.0 99.0 99.00
2013 01 02 09 50  87  9.3 11.2  2.53 14.81  8.28 310 1021.5  10.6  12.5 999.0 99.0 99.00
2013 01 02 10 50  92  8.4 10.4  2.19 14.81  7.85 296 1021.3  10.4  12.5 999.0 99.0 99.00
2013 01 02 11 50  88  8.4 10.0  2.53 14.81  8.59 296 1021.2  10.3  12.5 999.0 99.0 99.00
2013 01 02 12 50  82  6.3  7.5  2.18 13.79  7.88 292 1020.9  10.6  12.5 999.0 99.0 99.00
2013 01 02 13 50  78  6.5  8.1  2.17 13.79  8.56 299 1020.9  10.4  12.4 999.0 99.0 99.00
2013 01 02 14 50  76  7.3  8.7  2.13 13.79  8.65 296 1021.1  10.2  12.4 999.0 99.0 99.00
2013 01 02 15 50  88  8.0  9.6  2.03 16.00  8.07 276 1021.2  10.2  12.4 999.0 99.0 99.00
2013 01 02 16 50  89  8.2 10.9  2.00 16.00  7.96 280 1021.8  10.6  12.4 999.0 99.0 99.00
2013 01 02 17 50  88  8.5 10.8  1.86 13.79  7.26 280 1022.1  10.9  12.4 999.0 99.0 99.00
2013 01 02 18 50  81  7.8  9.7  1.93 16.00  8.11 282 1022.2  10.9  12.5 999.0 99.0 99.00
2013 01 02 19 50  93  7.4  8.8  2.01 14.81  8.17 284 1021.4  11.7  12.5 999.0 99.0 99.00
2013 01 02 20 50 101  5.6  6.7  1.91 16.00  8.00 275 1020.7  12.0  12.6 999.0 99.0 99.00
2013 01 02 21 50 107  5.0  6.2  2.11 17.39  9.88 284 1020.0  12.3  12.7 999.0 99.0 99.00
2013 01 02 22 50 110  4.2  5.8  1.87 16.00  9.60 281 1019.8  12.6  12.7 999.0 99.0 99.00
2013 01 02 23 50 117  2.5  3.4  1.87 16.00 10.49 281 1019.5  13.0  12.8 999.0 99.0 99.00
2013 01 03 00 50  32  1.9  2.8  2.20 16.00 12.19 287 1019.2  12.6  12.8 999.0 99.0 99.00
2013 01 03 01 50 326  3.7  4.2  1.77 14.81 11.95 279 1020.0  12.1  12.8 999.0 99.0 99.00
2013 01 03 02 50  13  2.6  3.0  2.03 16.00 12.84 294 1020.0  12.3  12.7 999.0 99.0 99.00
2013 01 03 03 50 304  3.8  5.3  2.07 14.81 12.87 286 1020.3  12.2  12.7 999.0 99.0 99.00
2013 01 03 04 50 315  3.3  4.1  2.01 16.00 12.78 290 1020.3  12.4  12.6 999.0 99.0 99.00
2013 01 03 05 50 338  3.1  3.8  1.83 14.81 12.45 293 1020.4  12.2  12.6 999.0 99.0 99.00
2013 01 03 06 50 357  3.3  3.9  2.01 14.81 12.94 289 1020.3  12.1  12.5 999.0 99.0 99.00
2013 01 03 07 50 328  3.3  3.9  1.99 14.81 12.79 286 1020.6  11.9  12.5 999.0 99.0 99.00
2013 01 03 08 50 339  2.5  3.1  1.73 14.81 12.26 281 1020.7  11.9  12.5 999.0 99.0 99.00
2013 01 03 09 50  19  2.7  3.1  1.74 14.81 12.35 286 1020.5  11.8  12.5 999.0 99.0 99.00
2013 01 03 10 50  74  2.2  3.0  1.53 14.81 11.90 285 1020.5  11.4  12.5 999.0 99.0 99.00
2013 01 03 11 50  87  3.1  3.9  1.63 14.81 12.09 294 1020.3  11.1  12.5 999.0 99.0 99.00
2013 01 03 12 50  99  3.6  4.6  1.62 14.81 10.76 286 1020.4  10.8  12.4 999.0 99.0 99.00
2013 01 03 13 50  93  5.0  6.1  1.68 14.81 10.77 285 1020.4  10.6  12.4 999.0 99.0 99.00
2013 01 03 14 50  83  5.0  6.4  1.76 14.81  9.82 292 1021.1  10.3  12.4 999.0 99.0 99.00
2013 01 03 15 50  87  6.0  7.2  1.84 14.81  9.19 292 1021.3  10.3  12.4 999.0 99.0 99.00
2013 01 03 16 50  93  5.9  7.1  2.21 14.81  9.97 285 1022.1  10.5  12.4 999.0 99.0 99.00
2013 01 03 17 50  83  4.8  6.0  2.23 13.79  9.83 288 1022.7  10.9  12.4 999.0 99.0 99.00
2013 01 03 18 50  81  4.2  5.4  2.44 14.81 10.52 290 1022.6  10.7  12.5 999.0 99.0 99.00
2013 01 03 19 50  80  2.4  3.4  2.22 13.79 10.16 292 1022.4  10.9  12.6 999.0 99.0 99.00
2013 01 03 20 50  61  2.4  3.4  2.36 13.79 10.30 294 1022.1  10.9  12.7 999.0 99.0 99.00
2013 01 03 21 50  24  1.4  2.3  2.54 12.12 10.74 285 1021.8  11.4  12.8 999.0 99.0 99.00
2013 01 03 22 50 312  2.7  3.7  2.32 12.12 10.77 281 1021.8  11.6  12.9 999.0 99.0 99.00
2013 01 03 23 50 295  3.3  4.3  2.98 13.79 11.37 298 1021.8  12.2  12.9 999.0 99.0 99.00
2013 01 04 00 50 301  5.6  7.2  3.01 14.81 10.95 286 1022.2  12.6  12.9 999.0 99.0 99.00
2013 01 04 01 50 319  6.1  7.5  2.95 13.79 10.66 293 1022.6  12.4  12.8 999.0 99.0 99.00
2013 01 04 02 50 318  6.8  8.1  3.03 14.81 10.30 285 1022.7  12.5  12.7 999.0 99.0 99.00
2013 01 04 03 50 327  6.4  7.4  3.02 13.79 10.17 291 1023.0  12.4  12.7 999.0 99.0 99.00
2013 01 04 04 50 340  6.6  8.4  2.99 14.81  9.64 285 1023.2  12.5  12.6 999.0 99.0 99.00
2013 01 04 05 50 339  6.2  7.6  3.32 14.81  9.55 291 1023.4  12.3  12.6 999.0 99.0 99.00
2013 01 04 06 50 338  6.3  7.2  3.25 13.79 10.00 289 1023.6  12.2  12.5 999.0 99.0 99.00
2013 01 04 07 50 338  5.6  6.6  2.83 13.79  9.31 296 1023.3  12.1  12.5 999.0 99.0 99.00
2013 01 04 08 50 344  5.2  6.3  3.00 12.90  9.77 290 1023.1  12.0  12.5 999.0 99.0 99.00
2013 01 04 09 50 351  5.3  6.1  3.12 12.90 10.14 289 1022.9  11.9  12.5 999.0 99.0 99.00
2013 01 04 10 50 357  3.6  4.4  2.77 12.90  9.90 289 1022.7  11.6  12.5 999.0 99.0 99.00
2013 01 04 11 50  87  2.6  5.0  3.33 13.79 10.59 292 1022.9  11.5  12.4 999.0 99.0 99.00
2013 01 04 12 50 104  3.4  5.3  3.48 12.90 10.71 287 1022.6  10.6  12.4 999.0 99.0 99.00
2013 01 04 13 50 103  3.7  5.3  2.54 12.12  9.44 291 1022.9  10.8  12.4 999.0 99.0 99.00
2013 01 04 14 50 101  3.5  5.5  2.80 12.90  9.24 295 1023.1  10.6  12.4 999.0 99.0 99.00
2013 01 04 15 50 101  4.1  5.8  2.66 13.79  9.13 284 1023.4  10.7  12.3 999.0 99.0 99.00
2013 01 04 16 50  94  4.7  6.2  2.92 12.90  9.29 288 1023.8  10.7  12.4 999.0 99.0 99.00
2013 01 04 17 50  82  3.7  5.2  2.84 12.90  8.73 287 1024.6  11.3  12.4 999.0 99.0 99.00
2013 01 04 18 50  85  4.4  5.9  2.97 11.43  9.09 296 1024.0  10.8  12.5 999.0 99.0 99.00
2013 01 04 19 50  70  4.3  5.8  2.98 12.90  9.01 297 1023.0  11.3  12.6 999.0 99.0 99.00
2013 01 04 20 50  46  3.3  4.3  2.72 11.43  8.80 308 1022.3  11.7  12.6 999.0 99.0 99.00
2013 01 04 21 50  20  2.9  3.9  2.56 13.79  8.62 284 1021.9  11.6  12.7 999.0 99.0 99.00
2013 01 04 22 50  17  2.3  3.0  2.72 11.43  9.29 306 1021.8  11.7  12.8 999.0 99.0 99.00
2013 01 04 23 50  20  3.1  3.8  2.48 11.43  8.95 294 1021.7  11.8  12.8 999.0 99.0 99.00
2013 01 05 00 50  34  3.2  3.9  2.49 12.90  9.14 296 1021.4  11.9  12.8 999.0 99.0 99.00
2013 01 05 01 50  20  2.2  3.0  2.51 13.79  9.18 293 1021.7  12.1  12.8 999.0 99.0 99.00
2013 01 05 02 50 331  2.0  3.3  2.36 12.12  8.80 298 1022.0  12.0  12.7 999.0 99.0 99.00
2013 01 05 03 50 238  2.9  3.7  2.34 11.43  8.69 291 1022.4  11.7  12.6 999.0 99.0 99.00
2013 01 05 04 50 209  2.9  3.6  2.28 12.12  8.73 284 1022.8  11.8  12.6 999.0 99.0 99.00
2013 01 05 05 50 211  4.0  4.9  2.24 12.90  8.26 277 1023.0  11.8  12.5 999.0 99.0 99.00
2013 01 05 06 50 193  3.5  4.4  2.36 13.79  8.87 273 1023.3  11.9  12.5 999.0 99.0 99.00
2013 01 05 07 50 200  4.6  5.7  2.03 12.12  8.56 282 1023.2  11.9  12.5 999.0 99.0 99.00
2013 01 05 08 50 195  3.6  4.2  2.25 13.79  8.97 287 1023.1  11.9  12.5 999.0 99.0 99.00
2013 01 05 09 50 204  3.8  4.7  2.22 11.43  8.81 285 1023.2  12.1  12.5 999.0 99.0 99.00
2013 01 05 10 50 197  4.6  5.2  2.20 11.43  9.23 286 1023.6  12.1  12.5 999.0 99.0 99.00
2013 01 05 11 50 211  4.2  4.9  2.39 12.90  9.62 286 1023.6  12.0  12.5 999.0 99.0 99.00
2013 01 05 12 50 190  4.6  6.7  2.12 13.79  8.92 287 1023.4  12.0  12.5 999.0 99.0 99.00
2013 01 05 13 50 185  3.7  5.5  2.26 12.90  9.44 281 1023.7  11.9  12.4 999.0 99.0 99.00
2013 01 05 14 50 191  5.1  6.2  1.98 12.12  8.90 277 1023.8  12.1  12.4 999.0 99.0 99.00
2013 01 05 15 50 205  4.1  4.8  2.39 12.90  9.44 277 1023.9  12.1  12.4 999.0 99.0 99.00
2013 01 05 16 50 179  4.1  5.0  2.13 13.79  9.18 281 1024.1  12.5  12.3 999.0 99.0 99.00
2013 01 05 17 50 168  4.9  5.8  2.07 12.90  8.72 280 1024.1  12.6  12.4 999.0 99.0 99.00
2013 01 05 18 50 151  6.5  8.2  1.99 13.79  8.91 268 1022.9  12.3  12.5 999.0 99.0 99.00
2013 01 05 19 50 171  6.9  8.0  1.88 13.79  7.45 274 1022.5  12.4  12.6 999.0 99.0 99.00
2013 01 05 20 50 173  8.0  9.6  1.80 12.90  6.34 275 1021.4  12.4  12.6 999.0 99.0 99.00
2013 01 05 21 50 170  9.4 11.8  1.88 12.90  6.33 270 1020.3  11.8  12.6 999.0 99.0 99.00
2013 01 05 22 50 157  8.9 11.5  1.72 12.90  5.79 275 1019.7  11.4  12.6 999.0 99.0 99.00
2013 01 05 23 50 168 11.0 13.1  1.92 12.90  5.83 279 1019.1  11.2  12.6 999.0 99.0 99.00
2013 01 06 00 50 213  8.4 10.6  2.08 12.90  5.61 252 1019.8  10.8  12.6 999.0 99.0 99.00
2013 01 06 01 50 214  2.6  3.7  2.16 12.90  6.16 282 1019.4  10.7  12.6 999.0 99.0 99.00
2013 01 06 02 50 242  4.3  5.5  1.96 12.12  6.08 268 1019.5  11.5  12.5 999.0 99.0 99.00
2013 01 06 03 50 270  4.6  6.2  2.06 12.12  6.61 271 1019.4  10.9  12.5 999.0 99.0 99.00
2013 01 06 04 50 238  4.7  5.7  2.00 12.90  6.91 273 1019.3  11.1  12.4 999.0 99.0 99.00
2013 01 06 05 50 222  6.6 10.4  1.94 12.12  6.94 272 1019.5  10.5  12.4 999.0 99.0 99.00
2013 01 06 06 50 273  7.8  9.5  1.82 13.79  6.83 276 1019.0  11.2  12.3 999.0 99.0 99.00
2013 01 06 07 50 284  8.4  9.9  2.01 12.12  6.78 270 1018.7  11.5  12.3 999.0 99.0 99.00
2013 01 06 08 50 292  9.2 13.0  2.12 12.90  6.35 279 1018.1  11.1  12.4 999.0 99.0 99.00
2013 01 06 09 50 295  8.6 10.7  2.30 12.12  6.31 286 1018.2  11.1  12.4 999.0 99.0 99.00
2013 01 06 10 50 284 10.7 13.3  2.74 13.79  6.39 287 1017.9  10.6  12.4 999.0 99.0 99.00
2013 01 06 11 50 280 10.3 12.3  3.26 11.43  6.76 294 1017.0  10.1  12.4 999.0 99.0 99.00
2013 01 06 12 50 336 11.0 13.8  4.19  8.33  7.26 286 1015.5  11.3  12.4 999.0 99.0 99.00
2013 01 06 13 50   3  8.2  9.8  3.71  9.09  7.39 292 1017.8  10.5  12.4 999.0 99.0 99.00
2013 01 06 14 50 340 10.3 12.1  3.26  8.33  7.25 278 1019.2  10.4  12.4 999.0 99.0 99.00
2013 01 06 15 50 360  8.2  9.7  3.33  9.09  7.40 286 1020.2  10.0  12.4 999.0 99.0 99.00
2013 01 06 16 50 337  6.7  8.1  3.65 10.00  7.94 276 1021.1  10.3  12.4 999.0 99.0 99.00
2013 01 06 17 50 337  5.6  7.2  3.79 10.00  8.09 266 1021.9  10.6  12.4 999.0 99.0 99.00
2013 01 06 18 50 356  6.0  8.0  3.60  9.09  8.10 274 1021.9  11.0  12.4 999.0 99.0 99.00
2013 01 06 19 50 341  7.9 10.3  3.84 10.00  8.18 277 1020.9  10.9  12.3 999.0 99.0 99.00
2013 01 06 20 50 337  8.1 10.4  3.73 10.00  8.12 278 1020.6  10.4  12.3 999.0 99.0 99.00
2013 01 06 21 50 323  9.6 12.0  4.13 14.81  8.88 303 1020.4  10.4  12.3 999.0 99.0 99.00
2013 01 06 22 50 335  9.4 11.3  3.72 14.81  8.04 297 1020.2  11.2  12.3 999.0 99.0 99.00
2013 01 06 23 50 337  8.5 10.4  3.87 13.79  8.57 293 1020.6  11.2  12.4 999.0 99.0 99.00
2013 01 07 00 50 340  8.4 10.3  4.05 14.81  8.88 302 1020.8  11.0  12.4 999.0 99.0 99.00
2013 01 07 01 50 346  8.0  9.8  3.65 12.12  8.29 292 1021.0  11.1  12.4 999.0 99.0 99.00
2013 01 07 02 50 344  7.4  9.0  4.45 14.81  9.20 305 1021.0  11.3  12.4 999.0 99.0 99.00
2013 01 07 03 50 336  8.0  9.5  4.37 13.79  8.87 299 1021.4  11.6  12.4 999.0 99.0 99.00
2013 01 07 04 50 331  8.7 11.1  4.15 13.79  8.87 293 1021.6  11.6  12.3 999.0 99.0 99.00
2013 01 07 05 50 324  9.3 11.2  4.18 13.79  8.72 299 1021.9  11.5  12.3 999.0 99.0 99.00
2013 01 07 06 50 324  8.2 10.6  3.95 14.81  8.69 297 1021.5  11.5  12.3 999.0 99.0 99.00
2013 01 07 07 50 335  9.4 11.2  3.47 12.90  8.14 289 1021.5  11.5  12.3 999.0 99.0 99.00
2013 01 07 08 50 336  8.9 10.3  3.23 13.79  7.93 303 1021.2  11.4  12.3 999.0 99.0 99.00
2013 01 07 09 50 333 10.1 12.2 99.00 99.00 99.00 999 1021.1  11.4  12.3 999.0 99.0 99.00
2013 01 07 10 50 337  9.0 11.4  3.27 13.79  7.42 310 1021.4  11.4  12.3 999.0 99.0 99.00
2013 01 07 11 50 334 11.4 13.1  3.32 13.79  7.46 300 1021.5  11.5  12.3 999.0 99.0 99.00
2013 01 07 12 50 339 11.0 13.6  3.15 14.81  7.35 301 1021.5  11.6  12.2 999.0 99.0 99.00
2013 01 07 13 50 344 10.4 12.3  3.35 12.90  7.69 308 1021.9  11.6  12.2 999.0 99.0 99.00
2013 01 07 14 50 346  9.3 11.1  3.53 14.81  7.79 304 1022.3  11.7  12.2 999.0 99.0 99.00
2013 01 07 15 50 347  8.7 10.2  3.26 13.79  7.68 284 1022.9  11.8  12.2 999.0 99.0 99.00
2013 01 07 16 50 351  8.2  9.8  3.28 12.90  7.53 314 1023.3  11.9  12.2 999.0 99.0 99.00
2013 01 07 17 50 349  8.2  9.4  3.31 14.81  7.98 307 1024.2  12.0  12.2 999.0 99.0 99.00
2013 01 07 18 50  28  2.9  3.9  3.15 14.81  7.93 296 1024.6  11.4  12.2 999.0 99.0 99.00
2013 01 07 19 50 345  7.1  8.9  3.04 13.79  7.93 304 1023.3  12.2  12.3 999.0 99.0 99.00
2013 01 07 20 50 336  8.7 10.9  3.08 14.81  8.06 285 1022.3  12.1  12.3 999.0 99.0 99.00
2013 01 07 21 50 337  9.5 12.0  3.27 13.79  7.73 293 1021.8  12.3  12.4 999.0 99.0 99.00
2013 01 07 22 50 339 11.1 12.9  3.24 12.90  7.54 292 1021.2  12.3  12.4 999.0 99.0 99.00
2013 01 07 23 50 342 11.5 14.6  3.15 12.90  7.26 294 1021.1  12.2  12.4 999.0 99.0 99.00
2013 01 08 00 50 336 11.5 13.3  3.18 13.79  6.93 301 1020.9  12.2  12.4 999.0 99.0 99.00
2013 01 08 01 50 334 11.7 14.1  3.00 13.79  6.87 300 1020.9  12.4  12.4 999.0 99.0 99.00
2013 01 08 02 50 336 10.1 12.3  3.16  7.14  6.94 305 1020.6  12.2  12.4 999.0 99.0 99.00
2013 01 08 03 50 336 10.2 12.7  3.32 13.79  7.29 297 1021.0  12.2  12.4 999.0 99.0 99.00
2013 01 08 04 50 337 10.4 13.7  3.29 12.12  7.08 291 1021.0  12.2  12.4 999.0 99.0 99.00
2013 01 08 05 50 342 10.3 12.0  3.23  7.14  6.98 304 1021.1  11.8  12.4 999.0 99.0 99.00
2013 01 08 06 50 339  8.3 10.1  3.00 10.81  6.79 300 1021.1  12.2  12.4 999.0 99.0 99.00
2013 01 08 07 50 337  9.3 11.8  3.15 14.81  7.05 282 1021.3  12.2  12.4 999.0 99.0 99.00
2013 01 08 08 50 339 10.4 12.4  3.09 11.43  7.00 303 1021.3  12.0  12.4 999.0 99.0 99.00
2013 01 08 09 50 335  9.4 11.7  3.17  9.09  6.98 289 1021.7  11.7  12.4 999.0 99.0 99.00
2013 01 08 10 50 337  7.9  9.6  2.98 12.90  6.94 295 1021.5  11.6  12.4 999.0 99.0 99.00
2013 01 08 11 50 326  8.4 10.2  2.95 11.43  7.15 298 1021.2  11.5  12.4 999.0 99.0 99.00
2013 01 08 12 50 338  9.1 11.1  3.04  8.33  7.38 295 1020.8  11.5  12.4 999.0 99.0 99.00
2013 01 08 13 50 339  8.5 10.2  2.98  9.09  7.21 293 1020.9  11.6  12.4 999.0 99.0 99.00
2013 01 08 14 50 345  7.9 10.3  3.08  9.09  7.33 292 1021.1  11.4  12.4 999.0 99.0 99.00
2013 01 08 15 50 332  9.1 11.6  2.95 13.79  7.42 291 1021.7  11.1  12.4 999.0 99.0 99.00
2013 01 08 16 50 345  7.7  9.4  3.20 11.43  7.31 295 1022.1  11.6  12.3 999.0 99.0 99.00
2013 01 08 17 50 340  6.9  8.8  3.16 13.79  7.54 293 1022.8  11.9  12.4 999.0 99.0 99.00
2013 01 08 18 50 339  7.0  8.8  3.19 12.12  7.48 296 1022.6  12.0  12.4 999.0 99.0 99.00
2013 01 08 19 50 341  6.3  8.0  3.00 11.43  7.13 302 1021.6  12.2  12.5 999.0 99.0 99.00
2013 01 08 20 50 342  7.1  8.3  2.79  9.09  7.10 306 1020.7  12.0  12.5 999.0 99.0 99.00
2013 01 08 21 50 341  6.1  7.8  3.04  9.09  7.20 290 1020.6  12.2  12.6 999.0 99.0 99.00
2013 01 08 22 50 337  6.0  7.4  3.02 13.79  7.46 297 1020.4  12.2  12.6 999.0 99.0 99.00
2013 01 08 23 50 337  5.6  6.9  2.62 10.00  6.99 291 1020.1  12.2  12.6 999.0 99.0 99.00
2013 01 09 00 50 346  5.6  7.1  2.62 10.00  7.06 301 1019.9  12.0  12.6 999.0 99.0 99.00
2013 01 09 01 50 339  7.3  8.4  2.53 13.79  7.18 297 1019.6  11.9  12.6 999.0 99.0 99.00
2013 01 09 02 50 336  7.5  9.2  2.74 12.90  7.60 300 1020.0  12.0  12.6 999.0 99.0 99.00
2013 01 09 03 50 339  8.0  9.4  2.67 13.79  7.42 299 1019.9  11.6  12.5 999.0 99.0 99.00
2013 01 09 04 50 332  7.4  9.2  2.74 12.12  7.43 299 1020.0  11.1  12.5 999.0 99.0 99.00
2013 01 09 05 50 341  8.0  9.6  2.58 12.12  7.41 305 1019.7  10.5  12.5 999.0 99.0 99.00
2013 01 09 06 50 324  8.7 10.3  2.56 13.79  7.40 297 1019.8  10.3  12.5 999.0 99.0 99.00
2013 01 09 07 50 339  8.2  9.7  2.73 11.43  7.64 301 1019.8  10.6  12.4 999.0 99.0 99.00
2013 01 09 08 50 347  5.1  6.4  2.58 10.81  7.34 304 1020.4  10.9  12.4 999.0 99.0 99.00
2013 01 09 09 50 357  4.2  5.7  2.71 13.79  8.14 294 1020.2  10.8  12.4 999.0 99.0 99.00
2013 01 09 10 50 328  4.6  5.6  2.62 12.90  8.08 299 1019.8  10.6  12.4 999.0 99.0 99.00
2013 01 09 11 50 311  6.6  7.7  2.54 13.79  8.26 286 1019.7  10.5  12.3 999.0 99.0 99.00
2013 01 09 12 50 326  7.0  8.3  2.47 12.90  8.03 302 1019.1  10.8  12.3 999.0 99.0 99.00
2013 01 09 13 50 317  5.7  7.0  2.72 13.79  8.37 284 1019.0  10.9  12.3 999.0 99.0 99.00
2013 01 09 14 50 327  6.6  7.9  2.53 12.12  8.39 288 1019.2  11.1  12.3 999.0 99.0 99.00
2013 01 09 15 50 330  7.2  8.5  2.58 12.90  8.20 291 1019.3  11.4  12.3 999.0 99.0 99.00
2013 01 09 16 50 336  6.9  8.3  2.56 14.81  8.00 301 1019.4  11.6  12.3 999.0 99.0 99.00
2013 01 09 17 50 328  7.2  8.7  2.50 14.81  7.93 300 1019.2  11.8  12.3 999.0 99.0 99.00
2013 01 09 18 50 329  7.4  9.1  2.71 12.12  8.26 288 1019.0  11.6  12.3 999.0 99.0 99.00
2013 01 09 19 50 321  6.1  7.1  2.48 12.90  8.04 289 1018.2  11.7  12.4 999.0 99.0 99.00
2013 01 09 20 50 300  5.7  6.9  2.33 14.81  7.51 290 1018.0  11.9  12.4 999.0 99.0 99.00
2013 01 09 21 50 300  5.5  6.5  2.40 13.79  8.48 296 1017.4  12.0  12.4 999.0 99.0 99.00
2013 01 09 22 50 291  6.4  7.9  2.40 14.81  8.68 304 1017.2  12.3  12.5 999.0 99.0 99.00
2013 01 09 23 50 320 12.5 14.9  2.35 14.81  7.93 306 1016.8  10.8  12.5 999.0 99.0 99.00
2013 01 10 00 50 313 10.9 12.7  2.46 12.90  6.56 291 1017.1  11.1  12.5 999.0 99.0 99.00
2013 01 10 01 50 321 11.6 13.9  2.85 13.79  6.93 306 1017.1  10.1  12.4 999.0 99.0 99.00
2013 01 10 02 50 327  9.4 11.6  2.89 13.79  6.78 305 1017.6  10.7  12.4 999.0 99.0 99.00
2013 01 10 03 50 317 10.8 13.7  2.95 14.81  6.81 305 1017.8  10.9  12.3 999.0 99.0 99.00
2013 01 10 04 50 311 10.1 12.9  3.12 13.79  7.03 301 1018.1  11.0  12.3 999.0 99.0 99.00
2013 01 10 05 50 315 13.2 16.2  3.23 13.79  7.17 310 1018.5  10.3  12.3 999.0 99.0 99.00
2013 01 10 06 50 329 10.7 13.2  3.51 13.79  7.31 306 1019.2   9.8  12.2 999.0 99.0 99.00
2013 01 10 07 50 308  7.4 10.0  3.60 10.00  7.31 296 1019.7   9.3  12.2 999.0 99.0 99.00
2013 01 10 08 50 337  7.4  9.4  3.74 10.00  7.44 301 1019.5   9.4  12.2 999.0 99.0 99.00
2013 01 10 09 50 316  9.4 11.7  3.52 10.81  7.63 303 1019.1  10.4  12.1 999.0 99.0 99.00
2013 01 10 10 50 316 11.1 18.5  3.78  9.09  7.58 308 1019.0  10.1  12.1 999.0 99.0 99.00
2013 01 10 11 50 348 10.6 13.9  3.76 12.90  7.66 295 1019.2   8.4  12.1 999.0 99.0 99.00
