#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 02 23 50 108  4.2  6.0  3.12 13.79  8.60 290 1012.7  11.4  12.5 999.0 99.0 99.00
2011 01 03 00 50 125  3.3  5.1  3.33 13.79  8.69 295 1013.2  11.5  12.4 999.0 99.0 99.00
2011 01 03 01 50 117  3.8  5.9  3.57 12.90  9.26 289 1013.3  11.6  12.4 999.0 99.0 99.00
2011 01 03 02 50 133  3.4  5.3  3.69 12.12  9.32 296 1013.7  11.4  12.3 999.0 99.0 99.00
2011 01 03 03 50 119  3.3  5.5  3.44 12.90  9.16 302 1014.1  11.4  12.3 999.0 99.0 99.00
2011 01 03 04 50 114  4.1  6.3  3.54 12.90  9.30 283 1014.2  10.9  12.3 999.0 99.0 99.00
2011 01 03 05 50 108  3.2  4.9  3.52 12.90  9.21 287 1014.8  11.0  12.3 999.0 99.0 99.00
2011 01 03 06 50 127  3.6  5.6  3.53 12.90  9.32 286 1014.9  11.0  12.3 999.0 99.0 99.00
2011 01 03 07 50 119  2.6  4.4  3.38 12.90  8.87 290 1015.1  11.1  12.3 999.0 99.0 99.00
2011 01 03 08 50  98  3.5  5.3  3.49 13.79  8.61 293 1015.2  10.8  12.2 999.0 99.0 99.00
2011 01 03 09 50 105  3.9  5.1  3.13 12.90  8.50 287 1015.3  10.8  12.2 999.0 99.0 99.00
2011 01 03 10 50  96  5.4  6.9  2.97 12.12  8.67 287 1015.5  10.7  12.2 999.0 99.0 99.00
2011 01 03 11 50  94  5.1  6.7  2.94 12.90  8.77 290 1015.4  10.7  12.2 999.0 99.0 99.00
2011 01 03 12 50  96  6.6  7.7  2.52 12.12  8.09 299 1015.6  10.2  12.2 999.0 99.0 99.00
2011 01 03 13 50  91  8.8 10.6  2.45 13.79  8.10 297 1015.4  10.2  12.2 999.0 99.0 99.00
2011 01 03 14 50  96  5.4  7.5  2.86 14.81  8.45 310 1016.6  10.3  12.2 999.0 99.0 99.00
2011 01 03 15 50  87  5.6  7.0  2.37 12.90  7.82 300 1017.0  10.4  12.2 999.0 99.0 99.00
2011 01 03 16 50  91  6.5  8.2  2.42 12.90  8.00 303 1017.3  10.5  12.2 999.0 99.0 99.00
2011 01 03 17 50  88  7.7  9.3  2.60 13.79  7.84 296 1017.9  10.5  12.2 999.0 99.0 99.00
2011 01 03 18 50  98  6.5  8.0  2.73 12.90  7.85 296 1018.2  10.4  12.2 999.0 99.0 99.00
2011 01 03 19 50 102  5.6  6.9  2.79 12.90  8.59 289 1018.0  10.4  12.2 999.0 99.0 99.00
2011 01 03 20 50  95  4.5  5.7  2.73 12.12  8.74 290 1017.9  11.1  12.3 999.0 99.0 99.00
2011 01 03 21 50 123  4.0  5.2  2.64 12.12  8.76 291 1017.7  11.2  12.3 999.0 99.0 99.00
2011 01 03 22 50  95  1.1  2.4  2.67 11.43  8.90 290 1017.9  11.5  12.3 999.0 99.0 99.00
2011 01 03 23 50 353  2.1  3.1  2.56 12.90  8.77 287 1018.1  11.7  12.4 999.0 99.0 99.00
2011 01 04 00 50 342  3.5  4.3  2.62 12.90  9.06 283 1018.5  11.6  12.4 999.0 99.0 99.00
2011 01 04 01 50 357  2.9  3.8  2.28 11.43  8.81 288 1019.0  11.6  12.3 999.0 99.0 99.00
2011 01 04 02 50  15  3.5  4.2  2.34 11.43  8.96 293 1019.5  11.5  12.3 999.0 99.0 99.00
2011 01 04 03 50  31  4.4  5.2  2.26 10.81  9.08 298 1019.7  11.5  12.2 999.0 99.0 99.00
2011 01 04 04 50  70  4.4  5.4  2.05 12.12  9.07 288 1020.0  12.0  12.2 999.0 99.0 99.00
2011 01 04 05 50  75  4.3  5.5  1.94 12.12  8.91 288 1020.3  11.9  12.2 999.0 99.0 99.00
2011 01 04 06 50  90  4.9  6.1  1.78 13.79  8.37 279 1020.8  11.8  12.2 999.0 99.0 99.00
2011 01 04 07 50  86  5.3  6.4  2.02 13.79  8.58 285 1021.4  11.4  12.2 999.0 99.0 99.00
2011 01 04 08 50  77  5.3  6.7  1.91 13.79  8.20 301 1021.6  11.0  12.1 999.0 99.0 99.00
2011 01 04 09 50  88  6.3  7.7  1.96 13.79  7.87 302 1021.7  10.7  12.1 999.0 99.0 99.00
2011 01 04 10 50  89  6.7  8.3  1.94 13.79  7.42 289 1021.8  10.5  12.1 999.0 99.0 99.00
2011 01 04 11 50  89  7.0  8.5  1.94 12.90  7.62 287 1021.7  10.7  12.1 999.0 99.0 99.00
2011 01 04 12 50  90  6.5  7.8  1.96 17.39  7.44 301 1022.0  10.4  12.1 999.0 99.0 99.00
2011 01 04 13 50  96  7.1  8.7  2.01 12.90  7.83 299 1022.2  10.3  12.1 999.0 99.0 99.00
2011 01 04 14 50  88  7.2  9.7  2.10 16.00  7.64 299 1022.7  10.3  12.1 999.0 99.0 99.00
2011 01 04 15 50  90  7.8  9.3  2.20 16.00  7.90 292 1023.1  10.2  12.1 999.0 99.0 99.00
2011 01 04 16 50  93  7.2  9.0  2.46 19.05  8.22 277 1023.6  10.3  12.1 999.0 99.0 99.00
2011 01 04 17 50  95  7.0  9.8  2.78 19.05  9.15 282 1024.2  10.3  12.2 999.0 99.0 99.00
2011 01 04 18 50  82  5.6  6.9  2.76 19.05  9.29 277 1024.7  10.2  12.2 999.0 99.0 99.00
2011 01 04 19 50  71  4.6  5.7  2.99 16.00 10.47 280 1024.4  10.6  12.2 999.0 99.0 99.00
2011 01 04 20 50  36  4.0  4.9  2.92 16.00 10.49 273 1023.9  11.4  12.3 999.0 99.0 99.00
2011 01 04 21 50   2  3.7  4.9  2.98 14.81 10.88 279 1023.4  12.0  12.3 999.0 99.0 99.00
2011 01 04 22 50   7  2.8  3.4  2.74 16.00 10.39 281 1022.9  12.3  12.3 999.0 99.0 99.00
2011 01 04 23 50 357  3.1  4.0  2.81 16.00 11.06 284 1022.6  12.4  12.3 999.0 99.0 99.00
2011 01 05 00 50 355  4.7  5.6  2.93 14.81 11.61 286 1022.8  12.1  12.3 999.0 99.0 99.00
2011 01 05 01 50 350  5.4  6.4  2.77 17.39 11.11 298 1023.2  12.0  12.3 999.0 99.0 99.00
2011 01 05 02 50 346  5.7  6.8  2.77 17.39 10.94 296 1023.6  12.0  12.3 999.0 99.0 99.00
2011 01 05 03 50 347  5.5  6.5  3.05 16.00 11.19 299 1024.2  12.1  12.2 999.0 99.0 99.00
2011 01 05 04 50 348  5.1  6.1  2.43 17.39 10.56 294 1024.5  12.1  12.2 999.0 99.0 99.00
2011 01 05 05 50 351  3.3  4.2  2.74 16.00 11.26 298 1024.7  12.1  12.2 999.0 99.0 99.00
2011 01 05 06 50  59  2.3  3.5  2.92 16.00 11.80 289 1024.6  12.4  12.2 999.0 99.0 99.00
2011 01 05 07 50  90  4.0  5.5  2.87 16.00 11.87 287 1024.3  11.9  12.2 999.0 99.0 99.00
2011 01 05 08 50 101  5.0  6.7  3.11 13.79 12.11 293 1024.4  11.4  12.2 999.0 99.0 99.00
2011 01 05 09 50  86  5.5  6.7  2.84 14.81 11.03 288 1024.6  10.9  12.1 999.0 99.0 99.00
2011 01 05 10 50  84  7.1  9.1  2.78 13.79 10.35 291 1024.6  10.9  12.2 999.0 99.0 99.00
2011 01 05 11 50  90  6.2  7.7  2.86 16.00  9.84 278 1024.5  10.8  12.2 999.0 99.0 99.00
2011 01 05 12 50  90  5.7  7.0  2.82 14.81  9.80 277 1024.6  10.7  12.2 999.0 99.0 99.00
2011 01 05 13 50  90  7.0  8.9  2.67 14.81  9.60 276 1024.7  10.5  12.1 999.0 99.0 99.00
2011 01 05 14 50  78  6.7  8.3  2.76 16.00  9.17 282 1025.2  10.8  12.1 999.0 99.0 99.00
2011 01 05 15 50  81  6.7  8.7  2.60 13.79  8.75 286 1025.6  10.2  12.1 999.0 99.0 99.00
2011 01 05 16 50  79  6.3  7.9  2.42 13.79  8.38 281 1026.0  10.3  12.1 999.0 99.0 99.00
2011 01 05 17 50  83  5.8  7.8  2.48 13.79  8.61 283 1026.3  10.6  12.1 999.0 99.0 99.00
2011 01 05 18 50  61  5.1  6.3  2.16 12.90  8.45 286 1026.2  10.9  12.1 999.0 99.0 99.00
2011 01 05 19 50  97  5.0  6.5  2.36 14.81  9.17 283 1025.0  11.1  12.2 999.0 99.0 99.00
2011 01 05 20 50  81  4.7  5.8  2.37 13.79  8.83 291 1024.3  12.3  12.2 999.0 99.0 99.00
2011 01 05 21 50  24  3.6  5.2  2.18 13.79  8.64 281 1023.7  12.0  12.3 999.0 99.0 99.00
2011 01 05 22 50 349  3.3  4.3  2.33 14.81 10.05 280 1023.6  12.3  12.3 999.0 99.0 99.00
2011 01 05 23 50 342  5.3  6.4  2.06 14.81  9.65 282 1023.6  12.1  12.3 999.0 99.0 99.00
2011 01 06 00 50 344  5.2  6.4  2.28 14.81  9.55 287 1023.4  12.6  12.3 999.0 99.0 99.00
2011 01 06 01 50 333  2.9  3.7  2.04 13.79  9.58 292 1023.1  12.4  12.3 999.0 99.0 99.00
2011 01 06 02 50 353  1.1  1.7  2.29 13.79 10.92 291 1023.4  12.2  12.2 999.0 99.0 99.00
2011 01 06 03 50 345  0.4  1.2  2.07 13.79 10.44 293 1023.4  12.4  12.2 999.0 99.0 99.00
2011 01 06 04 50  95  1.3  2.1  2.38 13.79 10.98 288 1023.7  12.3  12.2 999.0 99.0 99.00
2011 01 06 05 50  75  4.8  6.2  2.26 13.79 10.63 294 1023.6  12.3  12.2 999.0 99.0 99.00
2011 01 06 06 50  67  5.7  6.9  2.18 14.81 10.48 292 1023.8  11.8  12.2 999.0 99.0 99.00
2011 01 06 07 50  85  5.9  7.3  2.30 12.12  9.37 304 1023.7  11.8  12.2 999.0 99.0 99.00
2011 01 06 08 50  73  6.0  7.2  2.54 12.90  9.40 304 1023.5  11.4  12.2 999.0 99.0 99.00
2011 01 06 09 50  91  6.0  7.3  2.33 14.81  8.51 279 1023.2  11.4  12.2 999.0 99.0 99.00
2011 01 06 10 50  88  6.2  8.0  2.26 13.79  8.16 272 1023.1  11.1  12.2 999.0 99.0 99.00
2011 01 06 11 50  81  5.6  7.0  2.38 13.79  8.12 273 1022.7  10.9  12.1 999.0 99.0 99.00
2011 01 06 12 50  71  5.6  6.8  2.24 13.79  7.90 277 1022.5  10.6  12.0 999.0 99.0 99.00
2011 01 06 13 50  57  4.5  5.6  2.13 13.79  7.78 258 1022.3  10.8  12.0 999.0 99.0 99.00
2011 01 06 14 50  53  3.0  3.6  1.93 14.81  7.80 275 1022.5  11.3  12.0 999.0 99.0 99.00
2011 01 06 15 50  16  2.5  3.2  2.14 13.79  8.64 275 1022.3  11.5  12.0 999.0 99.0 99.00
2011 01 06 16 50  78  3.3  4.7  2.26 14.81  9.00 271 1022.4  11.6  12.1 999.0 99.0 99.00
2011 01 06 17 50  89  5.3  6.7  2.03 21.05  8.35 295 1022.5  10.7  12.1 999.0 99.0 99.00
2011 01 06 18 50 100  4.5  5.6  2.29 19.05  9.15 290 1022.6  11.1  12.2 999.0 99.0 99.00
2011 01 06 19 50  78  2.8  3.5  2.32 21.05  8.89 290 1021.6  11.2  12.2 999.0 99.0 99.00
2011 01 06 20 50 355  1.4  2.5  2.88 19.05 10.49 296 1020.7  11.5  12.3 999.0 99.0 99.00
2011 01 06 21 50 304  1.2  2.4  2.37 19.05  9.99 301 1020.3  11.9  12.4 999.0 99.0 99.00
2011 01 06 22 50 338  2.3  3.5  3.02 19.05 11.65 301 1020.0  11.9  12.4 999.0 99.0 99.00
2011 01 06 23 50 336  1.6  2.4  2.91 19.05 11.80 300 1019.6  12.3  12.4 999.0 99.0 99.00
2011 01 07 00 50 346  3.4  4.2  2.55 17.39 10.62 301 1019.1  12.2  12.4 999.0 99.0 99.00
2011 01 07 01 50   5  3.2  4.2  2.69 17.39 11.20 300 1019.1  12.2  12.3 999.0 99.0 99.00
2011 01 07 02 50 337  3.1  4.2  3.14 17.39 12.50 303 1019.5  12.3  12.3 999.0 99.0 99.00
2011 01 07 03 50 344  3.7  4.9  2.94 17.39 11.34 306 1019.5  12.2  12.3 999.0 99.0 99.00
2011 01 07 04 50 355  4.6  5.8  2.84 17.39 10.46 309 1019.6  12.0  12.2 999.0 99.0 99.00
2011 01 07 05 50 339  5.6  6.7  2.94 17.39 10.34 307 1019.1  11.9  12.2 999.0 99.0 99.00
2011 01 07 06 50 352  5.3  7.1  2.79 16.00 10.35 311 1019.2  12.2  12.2 999.0 99.0 99.00
2011 01 07 07 50 356  4.6  5.6  2.78 17.39  9.80 317 1018.9  11.8  12.1 999.0 99.0 99.00
2011 01 07 08 50 353  5.2  6.6  3.05 16.00 10.05 312 1018.9  11.6  11.9 999.0 99.0 99.00
2011 01 07 09 50 345  5.7  6.8  2.78 17.39  9.42 294 1018.9  11.2  11.8 999.0 99.0 99.00
2011 01 07 10 50 344  6.3  7.9  3.06 16.00  9.97 289 1018.7  10.8  11.8 999.0 99.0 99.00
2011 01 07 11 50 346  5.9  7.1  3.21 14.81  9.89 284 1018.6  10.4  11.8 999.0 99.0 99.00
2011 01 07 12 50 335  6.3  7.7  3.06 16.00  9.34 290 1018.4  10.1  11.8 999.0 99.0 99.00
2011 01 07 13 50 338  6.2  8.4  3.10 16.00  9.03 276 1018.5   9.9  11.8 999.0 99.0 99.00
2011 01 07 14 50 342  7.1  8.6  3.14 17.39  8.93 281 1018.8   9.7  11.7 999.0 99.0 99.00
2011 01 07 15 50 333  6.1  7.4  3.00 16.00  8.96 292 1019.2   9.4  11.7 999.0 99.0 99.00
2011 01 07 16 50 328  7.1  9.2  3.06 16.00  8.78 300 1019.6   8.9  11.7 999.0 99.0 99.00
2011 01 07 17 50 336  7.4  9.6  2.98 16.00  8.77 292 1019.7   8.5  11.8 999.0 99.0 99.00
2011 01 07 18 50 332  7.2  8.6  3.05 16.00  8.57 297 1019.6   9.3  11.8 999.0 99.0 99.00
2011 01 07 19 50 332  9.2 11.4  3.08 16.00  8.74 306 1018.9   9.2  11.8 999.0 99.0 99.00
2011 01 07 20 50 332  9.3 11.7  3.07 16.00  8.27 298 1018.2   8.8  11.8 999.0 99.0 99.00
2011 01 07 21 50 334  9.3 11.2  3.30 14.81  8.30 303 1017.9   9.9  12.0 999.0 99.0 99.00
2011 01 07 22 50 330 11.4 13.6  3.17 16.00  8.40 298 1017.7  10.1  12.0 999.0 99.0 99.00
2011 01 07 23 50 336 10.6 13.0  3.02 14.81  7.69 302 1017.5  10.2  12.0 999.0 99.0 99.00
2011 01 08 00 50 333 10.5 13.8  3.32 14.81  8.08 301 1017.5  10.2  12.0 999.0 99.0 99.00
2011 01 08 01 50 336 10.9 13.5  3.10 14.81  7.66 302 1017.6  10.8  12.0 999.0 99.0 99.00
2011 01 08 02 50 341 10.7 12.4  2.95 14.81  7.36 300 1017.5  10.8  12.0 999.0 99.0 99.00
2011 01 08 03 50 342  8.9 10.7  2.86 14.81  7.30 307 1017.7  10.9  12.0 999.0 99.0 99.00
2011 01 08 04 50 336  9.2 11.4  2.96 16.00  7.18 304 1017.3  11.1  12.0 999.0 99.0 99.00
2011 01 08 05 50 336  8.3 10.1  3.03 14.81  7.48 308 1017.3  11.0  12.0 999.0 99.0 99.00
2011 01 08 06 50 340  7.9 10.6  3.09 13.79  7.84 307 1017.5  10.9  12.0 999.0 99.0 99.00
2011 01 08 07 50 341  7.1  8.9  3.00 14.81  7.61 302 1017.5  10.9  12.1 999.0 99.0 99.00
2011 01 08 08 50 322  7.1  9.0  2.84 13.79  7.84 299 1017.5  11.1  12.1 999.0 99.0 99.00
2011 01 08 09 50 333  7.2  9.3  3.09 13.79  8.24 293 1017.4  11.3  12.1 999.0 99.0 99.00
2011 01 08 10 50 332  8.3 10.7  2.90 14.81  7.95 296 1017.6  11.1  12.1 999.0 99.0 99.00
2011 01 08 11 50 344 10.2 11.9  2.91 14.81  7.51 298 1017.4  10.8  12.1 999.0 99.0 99.00
2011 01 08 12 50 351  8.8 10.8  2.76 14.81  7.27 300 1017.4  10.6  12.1 999.0 99.0 99.00
2011 01 08 13 50 350  8.2  9.8  3.03 13.79  7.47 289 1017.6  10.3  12.1 999.0 99.0 99.00
2011 01 08 14 50   2  7.4  9.8  2.98 12.90  7.46 297 1017.8  10.2  12.1 999.0 99.0 99.00
2011 01 08 15 50  13  6.0  7.7  2.86 13.79  7.41 287 1017.4  10.0  12.1 999.0 99.0 99.00
2011 01 08 16 50 356  6.1  7.9  2.70 14.81  7.25 278 1018.2  10.2  12.1 999.0 99.0 99.00
2011 01 08 17 50  13  6.2  7.2  2.68 14.81  7.60 298 1018.7  10.3  12.1 999.0 99.0 99.00
2011 01 08 18 50 358  5.6  6.9  2.51 13.79  7.23 298 1018.7  10.2  12.1 999.0 99.0 99.00
2011 01 08 19 50 349  6.2  7.5  2.50 14.81  7.40 298 1017.3  10.1  12.1 999.0 99.0 99.00
2011 01 08 20 50 334  7.2  8.5  2.45 14.81  7.26 298 1017.3  10.1  12.1 999.0 99.0 99.00
2011 01 08 21 50 339  7.3  9.0  2.29 12.90  7.23 297 1016.6  10.1  12.1 999.0 99.0 99.00
2011 01 08 22 50 342  7.7  9.6  2.53 12.90  7.41 308 1016.8  10.2  12.1 999.0 99.0 99.00
2011 01 08 23 50 342  8.0 10.2  2.47 12.90  7.34 302 1017.1  10.6  12.1 999.0 99.0 99.00
2011 01 09 00 50 347  8.0 10.0  2.51 14.81  6.71 300 1017.1  10.8  12.1 999.0 99.0 99.00
2011 01 09 01 50 338  9.7 12.9  2.61 12.90  6.73 310 1017.1  11.0  12.1 999.0 99.0 99.00
2011 01 09 02 50 346  9.8 12.1  2.67 12.90  6.61 308 1016.8  11.2  12.1 999.0 99.0 99.00
2011 01 09 03 50 340  9.5 10.9  2.88  7.69  6.77 312 1016.6  11.0  12.1 999.0 99.0 99.00
2011 01 09 04 50 341  9.1 11.2  2.96  7.69  6.96 318 1016.7  10.9  12.1 999.0 99.0 99.00
2011 01 09 05 50 333  9.3 11.5  3.03  9.09  6.84 315 1017.0  10.8  12.1 999.0 99.0 99.00
2011 01 09 06 50 339 11.5 14.0  3.39  8.33  6.97 315 1017.1  10.8  12.1 999.0 99.0 99.00
2011 01 09 07 50 334 10.6 12.7  3.22  8.33  6.83 320 1016.9  10.8  12.1 999.0 99.0 99.00
2011 01 09 08 50 341 10.5 12.5  3.62 10.00  7.05 319 1017.4  10.3  12.1 999.0 99.0 99.00
2011 01 09 09 50 351  9.9 12.3  3.39  9.09  7.09 324 1017.5  10.2  12.1 999.0 99.0 99.00
2011 01 09 10 50 348  9.4 12.1  3.60  9.09  7.13 320 1017.9   9.8  12.1 999.0 99.0 99.00
2011 01 09 11 50 346  8.6 10.5  3.66 10.00  7.43 318 1017.7   9.3  12.0 999.0 99.0 99.00
2011 01 09 12 50 353  7.4  8.9  3.52 10.00  7.23 315 1018.0   8.9  12.0 999.0 99.0 99.00
2011 01 09 13 50 358  8.2 10.3  3.39  9.09  7.48 322 1018.6   8.2  12.0 999.0 99.0 99.00
2011 01 09 14 50 342  8.7 10.7  3.30 10.00  7.41 318 1018.9   8.0  12.0 999.0 99.0 99.00
2011 01 09 15 50 354  8.7 10.4  2.97 10.00  7.27 315 1018.6   8.1  12.0 999.0 99.0 99.00
2011 01 09 16 50 351  8.9 10.8  2.93 10.00  7.22 321 1019.7   7.9  12.0 999.0 99.0 99.00
2011 01 09 17 50 353  9.3 11.0  2.93  9.09  7.04 312 1020.0   7.9  12.0 999.0 99.0 99.00
2011 01 09 18 50 359  8.7 10.2  3.11  9.09  6.94 320 1020.4   8.2  12.0 999.0 99.0 99.00
2011 01 09 19 50 349  9.3 12.1  2.65  9.09  6.78 321 1019.5   8.6  12.0 999.0 99.0 99.00
2011 01 09 20 50 339  9.2 10.8  2.68 12.90  6.72 313 1018.4   8.7  12.0 999.0 99.0 99.00
2011 01 09 21 50 334  8.4  9.9  2.68 12.90  6.83 302 1018.1   9.0  12.0 999.0 99.0 99.00
2011 01 09 22 50 336  8.9 10.1  2.45  8.33  6.57 318 1018.2   9.3  12.0 999.0 99.0 99.00
2011 01 09 23 50 338  9.7 11.9  2.47 11.43  6.52 309 1018.4   9.5  12.0 999.0 99.0 99.00
2011 01 10 00 50 344  9.6 11.4  2.55 12.12  6.51 311 1019.1   9.9  12.0 999.0 99.0 99.00
2011 01 10 01 50 345  9.1 10.6  2.59 19.05  6.79 306 1019.6   9.7  12.0 999.0 99.0 99.00
2011 01 10 02 50 347  8.9 11.0  2.52 19.05  6.65 290 1020.3   9.7  12.0 999.0 99.0 99.00
2011 01 10 03 50 353  8.6 10.9  2.35 19.05  6.52 307 1021.2   9.9  12.0 999.0 99.0 99.00
2011 01 10 04 50   4  6.4  7.5  2.30 19.05  6.76 316 1021.3   9.7  12.0 999.0 99.0 99.00
2011 01 10 05 50  14  5.1  6.3  2.26 19.05  6.99 311 1021.6   9.6  11.9 999.0 99.0 99.00
2011 01 10 06 50  25  5.2  6.4  2.35 17.39  7.44 313 1021.6   9.7  11.9 999.0 99.0 99.00
2011 01 10 07 50  31  4.3  6.0  2.04 19.05  7.10 305 1021.6   9.7  11.9 999.0 99.0 99.00
2011 01 10 08 50  71  3.2  4.2  2.23 17.39  7.32 320 1020.8   9.3  11.9 999.0 99.0 99.00
2011 01 10 09 50  70  3.1  4.0  2.19 17.39  7.18 302 1021.1   8.9  11.9 999.0 99.0 99.00
2011 01 10 10 50  70  2.0  3.2  2.18 17.39  7.25 306 1021.5   8.9  11.9 999.0 99.0 99.00
2011 01 10 11 50  77  3.4  4.4  2.21 17.39  7.47 303 1020.9   8.6  11.9 999.0 99.0 99.00
