#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 03 27 07 50 341  9.1 10.4  2.13 12.12  6.91 297 1026.7  10.5  10.4 999.0 99.0 99.00
2008 03 27 08 50 330 10.2 11.7  1.94 12.12  6.13 300 1026.6  10.4  10.3 999.0 99.0 99.00
2008 03 27 09 50 335  9.6 11.7  2.27 12.12  6.39 296 1026.2  10.2  10.3 999.0 99.0 99.00
2008 03 27 10 50 334 10.8 13.0  2.16 12.90  5.72 303 1026.0   9.9  10.3 999.0 99.0 99.00
2008 03 27 11 50 342 10.8 12.8 99.00 99.00 99.00 999 1026.0   9.5  10.3 999.0 99.0 99.00
2008 03 27 12 50 336 10.7 13.4  2.60 12.12  6.27 310 1025.9   9.3  10.3 999.0 99.0 99.00
2008 03 27 13 50 343 10.4 12.5 99.00 99.00 99.00 999 1026.0   9.1  10.3 999.0 99.0 99.00
2008 03 27 14 50 341 10.5 12.8 99.00 99.00 99.00 999 1025.8   9.1  10.3 999.0 99.0 99.00
2008 03 27 15 50 335 10.5 12.6 99.00 99.00 99.00 999 1026.2   9.1  10.2 999.0 99.0 99.00
2008 03 27 16 50 339 10.2 12.3 99.00 99.00 99.00 999 1026.3   9.0  10.2 999.0 99.0 99.00
2008 03 27 17 50 336  9.7 11.3 99.00 99.00 99.00 999 1026.3   9.1  10.2 999.0 99.0 99.00
2008 03 27 18 50 338 10.2 11.9 99.00 99.00 99.00 999 1026.2   9.1  10.2 999.0 99.0 99.00
2008 03 27 19 50 330  9.2 10.8 99.00 99.00 99.00 999 1025.6   9.1  10.2 999.0 99.0 99.00
2008 03 27 20 50 329  9.6 11.5  2.69 12.90  6.73 304 1024.7   9.2  10.2 999.0 99.0 99.00
2008 03 27 21 50 326 10.7 13.5 99.00 99.00 99.00 999 1023.8   9.5  10.2 999.0 99.0 99.00
2008 03 27 22 50 330 11.6 14.0 99.00 99.00 99.00 999 1023.2   9.5  10.1 999.0 99.0 99.00
2008 03 27 23 50 332 12.0 15.1 99.00 99.00 99.00 999 1022.6   9.5  10.2 999.0 99.0 99.00
2008 03 28 00 50 327 11.1 13.7 99.00 99.00 99.00 999 1021.9   9.6  10.2 999.0 99.0 99.00
2008 03 28 01 50 327 11.6 13.9  3.05 10.81  6.49 304 1021.2   9.6  10.2 999.0 99.0 99.00
2008 03 28 02 50 330 10.9 12.7 99.00 99.00 99.00 999 1021.1   9.5  10.2 999.0 99.0 99.00
2008 03 28 03 50 334 10.1 12.5 99.00 99.00 99.00 999 1021.3   9.5  10.2 999.0 99.0 99.00
2008 03 28 04 50 330  9.9 11.7  2.89 12.12  6.89 307 1021.4   9.5  10.2 999.0 99.0 99.00
2008 03 28 05 50 332  9.2 10.9 99.00 99.00 99.00 999 1021.1   9.5  10.2 999.0 99.0 99.00
2008 03 28 06 50 330  9.5 11.3 99.00 99.00 99.00 999 1020.8   9.5  10.2 999.0 99.0 99.00
2008 03 28 07 50 331  9.0 10.7  2.47 11.43  7.02 300 1020.6   9.5  10.2 999.0 99.0 99.00
2008 03 28 08 50 334  8.8 10.4  2.62 19.05  7.02 189 1020.2   9.5  10.2 999.0 99.0 99.00
2008 03 28 09 50 337  8.5 10.2  2.44 11.43  6.70 305 1019.9   9.4  10.2 999.0 99.0 99.00
2008 03 28 10 50 340  7.1  8.6 99.00 99.00 99.00 999 1019.3   9.3  10.2 999.0 99.0 99.00
2008 03 28 11 50 340  7.3  9.3  2.08 19.05  6.65 195 1019.0   9.3  10.1 999.0 99.0 99.00
2008 03 28 12 50 346  6.5  7.9 99.00 99.00 99.00 999 1019.1   9.3  10.1 999.0 99.0 99.00
2008 03 28 14 50 333  6.4  7.6  1.92 10.81  6.82 304 1019.6   9.5  10.0 999.0 99.0 99.00
2008 03 28 15 50 332  5.9  6.8  1.97 17.39  7.18 196 1019.8   9.6   9.9 999.0 99.0 99.00
2008 03 28 16 50 328  5.3  6.4  1.73 19.05  6.66 189 1019.9   9.8   9.9 999.0 99.0 99.00
2008 03 28 17 50 323  4.7  5.8 99.00 99.00 99.00 999 1019.8   9.9  10.0 999.0 99.0 99.00
2008 03 28 18 50 317  3.7  4.8  1.77 17.39  7.45 207 1019.6  10.1  10.2 999.0 99.0 99.00
2008 03 28 19 50 299  3.3  4.2  1.64 17.39  7.33 195 1019.0  10.3  10.4 999.0 99.0 99.00
2008 03 28 20 50 269  3.9  4.7  1.54 17.39  7.24 201 1018.4  10.4  10.7 999.0 99.0 99.00
2008 03 28 21 50 249  3.3  3.9  1.48 17.39  7.71 203 1017.7  10.7  10.8 999.0 99.0 99.00
2008 03 28 22 50 226  2.5  3.0  1.50 17.39  8.15 209 1017.0  10.9  10.8 999.0 99.0 99.00
2008 03 28 23 50 201  3.3  4.1  1.35 17.39  8.03 205 1016.5  10.9  10.8 999.0 99.0 99.00
2008 03 29 00 50 179  3.8  5.1  1.36 17.39  7.84 202 1016.0  10.8  10.8 999.0 99.0 99.00
2008 03 29 01 50 167  5.0  5.9  1.27 17.39  7.44 196 1015.5  10.1  10.8 999.0 99.0 99.00
2008 03 29 02 50 161  6.0  7.0  1.29 17.39  6.92 198 1015.0  10.0  10.7 999.0 99.0 99.00
2008 03 29 03 50 167  7.2  8.4  1.22 17.39  6.24 196 1014.7  10.1  10.7 999.0 99.0 99.00
2008 03 29 04 50 171  6.3  8.0  1.29 16.00  5.72 196 1014.9  10.2  10.5 999.0 99.0 99.00
2008 03 29 05 50 174  6.3  7.7  1.38 17.39  5.48 202 1014.8  10.5  10.3 999.0 99.0 99.00
2008 03 29 06 50 179  4.8  5.7  1.33 17.39  5.41 202 1014.8  10.7  10.4 999.0 99.0 99.00
2008 03 29 07 50 287  3.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 03 29 08 50 295  6.8  8.0 99.00 99.00 99.00 999 1014.7  10.5  10.5 999.0 99.0 99.00
2008 03 29 09 50 304  6.2  7.4  1.55 17.39  6.11 192 1014.7  10.2  10.4 999.0 99.0 99.00
2008 03 29 10 50 312  5.2  6.1 99.00 99.00 99.00 999 1014.5  10.2  10.5 999.0 99.0 99.00
2008 03 29 11 50 326  5.1  6.2 99.00 99.00 99.00 999 1014.4  10.2  10.4 999.0 99.0 99.00
2008 03 29 12 50 337  8.6 10.1 99.00 99.00 99.00 999 1014.7   9.8  10.3 999.0 99.0 99.00
2008 03 29 13 50 340  7.9  9.6 99.00 99.00 99.00 999 1015.2   9.5  10.2 999.0 99.0 99.00
2008 03 29 14 50 337  7.4  9.2  2.97 10.00  7.49 311 1015.6   9.9  10.2 999.0 99.0 99.00
2008 03 29 15 50 319  8.1  9.8  2.90 10.81  7.17 307 1016.3   9.8  10.2 999.0 99.0 99.00
2008 03 29 16 50 323  8.6 10.6  3.22 10.00  7.32 306 1016.8   9.5  10.2 999.0 99.0 99.00
2008 03 29 17 50 324  8.7 10.4  3.01 10.00  7.16 303 1017.2   9.5  10.3 999.0 99.0 99.00
2008 03 29 18 50 330  9.1 11.4 99.00 99.00 99.00 999 1017.4   9.5  10.3 999.0 99.0 99.00
2008 03 29 19 50 327  9.3 11.3 99.00 99.00 99.00 999 1017.3   9.4  10.3 999.0 99.0 99.00
2008 03 29 20 50 318  9.7 11.6  2.93 10.00  6.73 308 1016.9   9.4  10.3 999.0 99.0 99.00
2008 03 29 21 50 315  9.4 11.8 99.00 99.00 99.00 999 1016.6   9.5  10.2 999.0 99.0 99.00
2008 03 29 22 50 314  8.8 11.0  3.50 10.00  7.26 303 1016.1   9.5  10.1 999.0 99.0 99.00
2008 03 29 23 50 310  9.3 10.9  3.66 10.00  7.39 302 1015.9   9.5  10.1 999.0 99.0 99.00
2008 03 30 00 50 307  9.1 11.6 99.00 99.00 99.00 999 1016.0   9.6  10.2 999.0 99.0 99.00
2008 03 30 01 50 314  9.6 11.2  3.01 10.00  6.74 305 1015.9   9.5  10.2 999.0 99.0 99.00
2008 03 30 02 50 313  8.4 11.0 99.00 99.00 99.00 999 1015.8   9.5  10.2 999.0 99.0 99.00
2008 03 30 03 50 311  9.1 11.3 99.00 99.00 99.00 999 1015.8   9.4  10.2 999.0 99.0 99.00
2008 03 30 04 50 312  9.6 11.1  3.75 10.00  7.31 314 1016.3   9.4  10.2 999.0 99.0 99.00
2008 03 30 05 50 310  9.8 12.5  3.39  9.09  7.07 310 1016.4   9.4  10.2 999.0 99.0 99.00
2008 03 30 06 50 311 10.2 12.1  3.45 10.00  7.07 310 1016.5   9.4  10.2 999.0 99.0 99.00
2008 03 30 07 50 308  9.6 11.8 99.00 99.00 99.00 999 1016.5   9.5  10.2 999.0 99.0 99.00
2008 03 30 08 50 310 10.0 12.0  3.24 10.00  6.93 304 1016.4   9.5  10.2 999.0 99.0 99.00
2008 03 30 09 50 313 10.5 12.1  3.67 10.00  7.12 307 1016.2   9.4  10.2 999.0 99.0 99.00
2008 03 30 10 50 310 10.6 13.1 99.00 99.00 99.00 999 1016.0   9.3  10.1 999.0 99.0 99.00
2008 03 30 11 50 313 10.4 12.2  3.55  9.09  7.16 308 1015.9   9.3  10.1 999.0 99.0 99.00
2008 03 30 12 50 311 10.4 12.6  3.30 10.00  6.89 306 1016.1   9.3  10.1 999.0 99.0 99.00
2008 03 30 13 50 315 10.5 12.9  3.41 10.00  6.78 314 1016.4   9.2  10.1 999.0 99.0 99.00
2008 03 30 14 50 318 11.2 13.1  3.46 10.81  7.09 305 1017.1   9.2   9.9 999.0 99.0 99.00
2008 03 30 15 50 318 10.6 13.2  3.59 10.00  7.18 308 1017.7   9.1   9.9 999.0 99.0 99.00
2008 03 30 16 50 320 11.1 14.2 99.00 99.00 99.00 999 1018.4   9.1  10.0 999.0 99.0 99.00
2008 03 30 17 50 319 10.3 99.0 99.00 99.00 99.00 999 1019.3   9.1  10.0 999.0 99.0 99.00
2008 03 30 18 50 321 10.7 13.6 99.00 99.00 99.00 999 1019.7   9.1  10.0 999.0 99.0 99.00
2008 03 30 19 50 324 11.5 14.2 99.00 99.00 99.00 999 1019.9   9.1  10.1 999.0 99.0 99.00
2008 03 30 20 50 324 11.0 13.0 99.00 99.00 99.00 999 1020.2   9.2  10.1 999.0 99.0 99.00
2008 03 30 21 50 321 10.3 12.3 99.00 99.00 99.00 999 1020.4   9.2  10.1 999.0 99.0 99.00
2008 03 30 22 50 323 10.9 99.0  3.68 11.43  7.15 307 1020.5   9.3  10.1 999.0 99.0 99.00
2008 03 30 23 50 321 10.7 14.1  3.91 10.81  7.31 309 1020.6   9.5  10.1 999.0 99.0 99.00
2008 03 31 00 50 999 99.0 99.0  3.36 10.00  6.70 311 9999.0 999.0 999.0 999.0 99.0 99.00
2008 03 31 01 50 319 10.4 12.5 99.00 99.00 99.00 999 1021.0   9.3  10.1 999.0 99.0 99.00
2008 03 31 02 50 316 10.6 12.4  3.17 10.00  6.72 308 1021.1   9.1  10.1 999.0 99.0 99.00
2008 03 31 03 50 324 10.0 12.3 99.00 99.00 99.00 999 1021.8   9.1  10.1 999.0 99.0 99.00
2008 03 31 04 50 317  8.9 11.5 99.00 99.00 99.00 999 1022.4   9.0  10.0 999.0 99.0 99.00
2008 03 31 05 50 322  8.6 99.0 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2008 03 31 06 50 315  9.0 10.8  2.46  9.09  6.10 300 1022.7   9.0   9.9 999.0 99.0 99.00
2008 03 31 07 50 312  9.6 11.8 99.00 99.00 99.00 999 1022.7   8.8   9.9 999.0 99.0 99.00
2008 03 31 08 50 318  8.6 10.1  2.39  9.09  5.92 305 1022.5   8.8   9.9 999.0 99.0 99.00
2008 03 31 09 50 320  8.2  9.8  2.33 10.00  6.31 309 1022.2   8.7   9.9 999.0 99.0 99.00
2008 03 31 10 50 313  7.9  9.8  2.20  9.09  6.05 309 1021.9   8.7  10.1 999.0 99.0 99.00
2008 03 31 11 50 323  7.1  8.7 99.00 99.00 99.00 999 1021.4   8.7  10.1 999.0 99.0 99.00
2008 03 31 12 50 332  5.8  9.3  1.85  8.33  5.95 312 1021.5   8.7  10.0 999.0 99.0 99.00
2008 03 31 13 50 329  4.8  6.5  1.75 10.00  5.84 306 1021.6   8.6  10.0 999.0 99.0 99.00
2008 03 31 14 50 323  2.9  4.5  1.64  8.33  6.19 297 1022.1   8.6   9.9 999.0 99.0 99.00
2008 03 31 15 50 325  2.6  4.2  1.63  8.33  6.22 303 1022.4   8.6   9.9 999.0 99.0 99.00
2008 03 31 16 50 331  2.3  3.1  1.86  9.09  6.63 305 1023.0   8.9  10.0 999.0 99.0 99.00
2008 03 31 17 50  82  2.2  2.7  1.63  8.33  6.46 309 1023.5   8.9  10.2 999.0 99.0 99.00
2008 03 31 18 50 120  1.0  1.9  1.56  9.09  6.47 305 1023.6   9.1  10.4 999.0 99.0 99.00
2008 03 31 19 50 109  0.2  1.1  1.63  8.33  6.54 304 1023.1   9.4  10.9 999.0 99.0 99.00
2008 03 31 20 50 180  0.1  0.5  1.62  9.09  6.63 306 1022.3   9.6  11.5 999.0 99.0 99.00
2008 03 31 21 50 307  0.3  1.3  1.52  9.09  6.60 299 1021.9  10.1  12.4 999.0 99.0 99.00
2008 03 31 22 50 340  2.3  3.2  1.47  9.09  6.57 302 1021.1   9.6  11.1 999.0 99.0 99.00
2008 03 31 23 50 334  3.5  4.4  1.36  8.33  6.36 295 1020.2   9.8  11.3 999.0 99.0 99.00
2008 04 01 00 50 330  3.9  4.7  1.41  8.33  6.65 298 1019.7   9.8  11.1 999.0 99.0 99.00
2008 04 01 01 50 329  5.0  6.1 99.00 99.00 99.00 999 1019.1  10.1  10.3 999.0 99.0 99.00
2008 04 01 02 50 334  5.8  7.1 99.00 99.00 99.00 999 1018.8   9.9  10.7 999.0 99.0 99.00
2008 04 01 03 50 336  6.3  7.5  1.24  8.33  5.38 305 1018.5  10.0  10.6 999.0 99.0 99.00
2008 04 01 04 50 331  5.2  6.1  1.32  8.33  5.61 304 1018.8  10.1  10.2 999.0 99.0 99.00
2008 04 01 05 50 337  4.8  5.7  1.20  7.14  5.30 297 1019.0   9.9  10.3 999.0 99.0 99.00
2008 04 01 06 50 306  4.7  5.5  1.15  8.33  5.34 305 1019.4   9.8  10.1 999.0 99.0 99.00
2008 04 01 07 50 309  5.0  6.4  1.16 16.00  5.60 201 1019.1   9.9  10.1 999.0 99.0 99.00
2008 04 01 08 50 300  3.7  4.6  1.01  9.09  5.34 305 1019.1   9.9  10.1 999.0 99.0 99.00
2008 04 01 09 50 313  2.6  3.2  1.07 13.79  5.55 200 1018.5   9.9  10.1 999.0 99.0 99.00
2008 04 01 10 50 349  1.4  1.9  0.96 13.79  5.67 188 1017.9   9.7  10.1 999.0 99.0 99.00
2008 04 01 11 50 335  2.1  2.6  0.94 16.00  6.09 199 1017.6   9.7  10.0 999.0 99.0 99.00
2008 04 01 12 50 321  2.4  2.8  0.92 16.00  6.53 205 1018.0   9.7  10.0 999.0 99.0 99.00
2008 04 01 13 50 331  1.5  1.9  0.85 13.79  6.39 177 1018.4   9.7  10.2 999.0 99.0 99.00
2008 04 01 14 50  81  1.8  2.9  0.84 16.00  6.25 200 1018.4   9.3  10.2 999.0 99.0 99.00
2008 04 01 15 50 112  1.0  1.5  0.87 16.00  6.86 225 1019.2   9.5  10.2 999.0 99.0 99.00
2008 04 01 16 50  94  2.5  3.2  0.90 16.00  6.83 222 1019.2   9.7  10.4 999.0 99.0 99.00
2008 04 01 17 50 102  2.4  2.9  0.93 16.00  6.82 223 1019.5   9.8  10.5 999.0 99.0 99.00
2008 04 01 18 50 116  2.2  2.8  0.90 12.90  7.16 195 1019.5  10.1  10.6 999.0 99.0 99.00
2008 04 01 19 50 167  1.5  2.2  0.91 12.90  7.20 189 1019.2  10.5  11.1 999.0 99.0 99.00
2008 04 01 20 50 219  2.5  3.4  0.87 16.00  7.15 224 1018.9  10.7  11.3 999.0 99.0 99.00
2008 04 01 21 50 244  3.2  4.1  0.86 16.00  6.71 225 1018.5  10.9  11.4 999.0 99.0 99.00
2008 04 01 22 50 275  2.6  3.3  0.89 16.00  6.78 218 1018.1  11.0  11.4 999.0 99.0 99.00
2008 04 01 23 50 271  2.4  2.8  0.87 12.12  6.66 204 1017.6  11.1  11.6 999.0 99.0 99.00
2008 04 02 00 50 263  2.8  3.3  0.84 16.00  6.66 227 1017.6  11.2  11.6 999.0 99.0 99.00
2008 04 02 01 50 274  2.3  2.8  0.83 16.00  6.81 202 1017.7  11.0  11.3 999.0 99.0 99.00
2008 04 02 02 50 305  1.5  2.0  0.82 16.00  6.96 206 1017.6  10.7  11.0 999.0 99.0 99.00
2008 04 02 03 50 180  0.0  0.1  0.78 16.00  7.33 202 1018.0  10.4  11.0 999.0 99.0 99.00
2008 04 02 04 50  60  0.5  0.7  0.78 16.00  7.46 209 1018.3  10.4  10.9 999.0 99.0 99.00
2008 04 02 05 50  62  0.6  1.0  0.74 12.90  7.33 194 1018.2  10.3  10.6 999.0 99.0 99.00
2008 04 02 06 50 105  0.6  0.8  0.77 16.00  7.91 221 1018.0  10.1  10.6 999.0 99.0 99.00
2008 04 02 07 50 165  0.4  0.7  0.71 14.81  7.48 205 1018.0  10.1  10.6 999.0 99.0 99.00
2008 04 02 08 50 130  1.1  1.6  0.67 12.90  7.79 197 1017.7  10.3  10.5 999.0 99.0 99.00
2008 04 02 09 50 136  0.9  1.2  0.71 12.90  7.88 205 1017.1  10.2  10.6 999.0 99.0 99.00
2008 04 02 10 50 122  1.0  1.4  0.70 12.90  7.96 195 1016.6  10.2  10.5 999.0 99.0 99.00
2008 04 02 11 50 116  1.6  2.0  0.72 17.39  8.80 271 1016.3  10.2  10.5 999.0 99.0 99.00
2008 04 02 12 50 131  3.2  3.8  0.74 17.39  8.71 283 1016.1  10.1  10.4 999.0 99.0 99.00
2008 04 02 13 50 130  3.2  4.0  0.76 17.39  8.02 287 1016.3   9.9  10.3 999.0 99.0 99.00
2008 04 02 14 50 110  3.6  4.2  0.76 17.39  7.91 278 1016.6   9.8  10.2 999.0 99.0 99.00
2008 04 02 15 50 102  4.7  5.5  0.80 17.39  7.64 282 1016.8  10.0  10.2 999.0 99.0 99.00
2008 04 02 16 50 118  4.2  4.9  0.79 17.39  6.07 279 1017.3   9.9  10.2 999.0 99.0 99.00
2008 04 02 17 50 127  4.4  5.2  0.89 16.00  6.79 288 1017.6  10.2  10.5 999.0 99.0 99.00
2008 04 02 18 50 140  4.6  5.7  0.82 17.39  6.55 277 1018.0  10.2  10.6 999.0 99.0 99.00
2008 04 02 19 50 137  4.4  5.2  0.88 16.00  6.07 287 1017.9   9.9  11.0 999.0 99.0 99.00
2008 04 02 20 50 104  3.2  4.1  0.88 17.39  5.62 288 1017.5   9.7  11.1 999.0 99.0 99.00
2008 04 02 21 50  95  2.3  3.0  0.95 17.39  5.22 262 1017.5   9.8  11.0 999.0 99.0 99.00
2008 04 02 22 50  74  2.3  2.9  0.99 16.00  5.55 295 1017.4   9.9  11.2 999.0 99.0 99.00
2008 04 02 23 50  64  2.9  3.4 99.00 99.00 99.00 999 1017.1  10.2  11.3 999.0 99.0 99.00
2008 04 03 00 50  79  3.1 99.0 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2008 04 03 01 50  90  3.1  3.7  1.22 16.00  6.08 289 1017.3  10.6  11.2 999.0 99.0 99.00
2008 04 03 02 50 103  3.8  4.9  1.37 16.00  6.14 296 1017.4  10.0  11.1 999.0 99.0 99.00
2008 04 03 03 50 114  2.4  2.9  1.47 16.00  6.05 295 1017.9  10.6  11.1 999.0 99.0 99.00
2008 04 03 04 50 140  3.9  4.6  1.47 16.00  6.60 295 1018.4  11.3  10.6 999.0 99.0 99.00
2008 04 03 05 50 123  3.1  3.7  1.51 16.00  6.88 277 1019.3  11.5  10.7 999.0 99.0 99.00
2008 04 03 06 50  16  3.1  4.4  1.51 16.00  6.72 268 1019.6  10.7  11.5 999.0 99.0 99.00
2008 04 03 07 50   7  2.9  3.8  1.40 14.81  6.69 269 1020.1  10.5  11.5 999.0 99.0 99.00
2008 04 03 08 50  11  3.1  3.7 99.00 99.00 99.00 999 1020.4  10.2  11.4 999.0 99.0 99.00
2008 04 03 09 50 349  3.0  3.8 99.00 99.00 99.00 999 1020.7  10.7  11.4 999.0 99.0 99.00
2008 04 03 10 50  14  2.2  3.1  1.54 14.81  6.99 284 1020.6  10.8  11.4 999.0 99.0 99.00
2008 04 03 11 50  22  1.6  2.2  1.48 14.81  7.08 280 1020.6  10.9  11.2 999.0 99.0 99.00
2008 04 03 12 50 145  0.3  0.7  1.48 14.81  7.11 280 1020.9  10.9  10.8 999.0 99.0 99.00
2008 04 03 13 50 316  0.9  1.4  1.54 14.81  7.36 268 1021.3  10.8  10.6 999.0 99.0 99.00
2008 04 03 14 50 338  1.7  2.2  1.53 14.81  7.26 271 1022.2  10.8  10.3 999.0 99.0 99.00
2008 04 03 15 50 348  2.5  3.1  1.50 14.81  7.71 271 1023.0  10.7  10.4 999.0 99.0 99.00
2008 04 03 16 50 341  2.9  3.5  1.40 14.81  7.42 273 1023.7  10.8  10.6 999.0 99.0 99.00
2008 04 03 17 50 347  3.0  3.8  1.47 14.81  7.57 240 1024.2  11.0  10.7 999.0 99.0 99.00
2008 04 03 18 50 332  4.6  5.7  1.43 14.81  8.30 213 1024.5  11.1  10.9 999.0 99.0 99.00
2008 04 03 19 50 336  4.1  5.1 99.00 99.00 99.00 999 1024.4  11.1  10.8 999.0 99.0 99.00
2008 04 03 20 50 297  5.1  6.5  1.38 14.81  7.90 233 1024.1  11.0  11.0 999.0 99.0 99.00
2008 04 03 21 50 296  6.7  7.7  1.46 13.79  7.83 282 1023.6  11.0  11.1 999.0 99.0 99.00
2008 04 03 22 50 303  6.3  7.5  1.57 13.79  6.91 291 1023.3  11.1  11.1 999.0 99.0 99.00
2008 04 03 23 50 321  6.4  7.5  1.61 13.79  6.78 281 1023.0  11.2  10.9 999.0 99.0 99.00
2008 04 04 00 50 317  7.1  8.6 99.00 99.00 99.00 999 1022.5  11.3  10.8 999.0 99.0 99.00
2008 04 04 01 50 316  6.9  8.1  1.65 16.00  6.46 205 1022.7  11.1  10.9 999.0 99.0 99.00
2008 04 04 02 50 327  8.1  9.3 99.00 99.00 99.00 999 1022.4  10.6  10.7 999.0 99.0 99.00
2008 04 04 03 50 343  8.5 10.1  1.72 14.81  6.08 194 1022.5  10.4  10.8 999.0 99.0 99.00
2008 04 04 04 50 346  6.5  7.8  1.76 16.00  6.39 198 1023.0  10.3  10.6 999.0 99.0 99.00
2008 04 04 05 50 342  5.7  6.8  1.69 17.39  6.21 199 1023.4  10.3  10.6 999.0 99.0 99.00
2008 04 04 06 50 329  6.5  8.0  1.51 16.00  6.46 194 1023.5  10.0  10.6 999.0 99.0 99.00
2008 04 04 07 50 334  3.8 99.0 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2008 04 04 08 50 313  4.4  5.7  1.40 14.81  6.82 199 1023.3   9.6  10.7 999.0 99.0 99.00
2008 04 04 09 50 326  8.3  9.6  1.45 16.00  7.22 202 1023.6   9.5  10.7 999.0 99.0 99.00
2008 04 04 10 50 347  7.8  9.9  1.46 12.90  6.09 283 1022.9   9.3  10.8 999.0 99.0 99.00
2008 04 04 11 50 326  9.5 11.3  1.43 14.81  5.84 190 1022.9   9.1  10.7 999.0 99.0 99.00
2008 04 04 12 50 337  7.5  8.9  1.53 14.81  5.49 200 1022.8   9.1  10.8 999.0 99.0 99.00
2008 04 04 13 50 344  6.1  7.5 99.00 99.00 99.00 999 1022.9   9.2  10.7 999.0 99.0 99.00
2008 04 04 14 50 350  4.6  5.7 99.00 99.00 99.00 999 1023.2   9.4  10.6 999.0 99.0 99.00
2008 04 04 15 50 360  3.4  4.1  1.53 16.00  7.06 193 1023.4   9.8  10.6 999.0 99.0 99.00
2008 04 04 16 50 324  8.4  9.9  1.43 16.00  7.35 227 1024.3   9.7  10.6 999.0 99.0 99.00
2008 04 04 17 50 329  7.7  9.1  1.52 16.00  6.64 213 1024.4   9.7  10.6 999.0 99.0 99.00
2008 04 04 18 50 328  7.1  8.7  1.47 16.00  5.92 236 1024.1  10.0  10.7 999.0 99.0 99.00
2008 04 04 19 50 324  7.8  8.9 99.00 99.00 99.00 999 1023.2  10.0  10.7 999.0 99.0 99.00
2008 04 04 20 50 321  8.1  9.7 99.00 99.00 99.00 999 1022.8  10.1  10.9 999.0 99.0 99.00
2008 04 04 21 50 325  9.4 11.2 99.00 99.00 99.00 999 1022.2  10.0  11.0 999.0 99.0 99.00
2008 04 04 22 50 326 10.1 12.1 99.00 99.00 99.00 999 1021.6  10.2  11.0 999.0 99.0 99.00
2008 04 04 23 50 325  9.2 11.0  1.65 16.00  5.19 266 1021.0  10.3  10.9 999.0 99.0 99.00
2008 04 05 00 50 319  9.7 12.0  1.63 14.81  5.24 243 1020.4  10.3  10.9 999.0 99.0 99.00
2008 04 05 01 50 322  9.9 11.7  1.64 14.81  5.23 226 1020.2  10.3  10.8 999.0 99.0 99.00
2008 04 05 02 50 324  9.7 11.3 99.00 99.00 99.00 999 1019.9  10.2  10.6 999.0 99.0 99.00
2008 04 05 03 50 322  9.0 10.6 99.00 99.00 99.00 999 1019.7  10.2  10.6 999.0 99.0 99.00
2008 04 05 04 50 322  8.8 10.4  1.59 16.00  4.80 206 1020.1  10.1  10.6 999.0 99.0 99.00
2008 04 05 05 50 321  9.4 11.4  1.85 16.00  5.32 227 1020.0  10.1  10.5 999.0 99.0 99.00
2008 04 05 06 50 327  9.1 10.8  1.86 14.81  5.59 247 1020.1  10.2  10.5 999.0 99.0 99.00
2008 04 05 07 50 329  8.1  9.8  1.79 14.81  5.37 218 1019.9  10.1  10.5 999.0 99.0 99.00
2008 04 05 08 50 325  9.0 10.6  1.70 14.81  5.27 261 1019.5  10.2  10.5 999.0 99.0 99.00
2008 04 05 09 50 331  8.2 10.2  1.83 14.81  5.54 278 1019.3  10.2  10.6 999.0 99.0 99.00
2008 04 05 10 50 323  9.3 10.9  1.82 16.00  5.30 209 1018.6  10.1  10.6 999.0 99.0 99.00
2008 04 05 11 50 326  8.7 10.4 99.00 99.00 99.00 999 1018.6  10.0  10.5 999.0 99.0 99.00
2008 04 05 12 50 315  9.2 99.0 99.00 99.00 99.00 999 1018.4   9.9 999.0 999.0 99.0 99.00
2008 04 05 13 50 318  9.0 10.6  2.06 14.81  5.80 251 1018.4   9.8  10.6 999.0 99.0 99.00
2008 04 05 14 50 333  9.0 10.8  2.10 14.81  5.65 273 1018.6   9.6  10.6 999.0 99.0 99.00
2008 04 05 15 50 334  8.4 10.1 99.00 99.00 99.00 999 1018.9   9.5  10.6 999.0 99.0 99.00
2008 04 05 16 50 333  9.0 10.8 99.00 99.00 99.00 999 1019.0   9.6  10.5 999.0 99.0 99.00
2008 04 05 17 50 332  9.5 11.7  2.19 14.81  5.69 276 1019.2   9.8  10.6 999.0 99.0 99.00
2008 04 05 18 50 325  8.9 10.8  2.18 14.81  5.70 241 1019.5   9.8  10.6 999.0 99.0 99.00
2008 04 05 19 50 325  8.2 10.2 99.00 99.00 99.00 999 1019.2   9.9  10.7 999.0 99.0 99.00
2008 04 05 20 50 324  9.0 10.8 99.00 99.00 99.00 999 1018.7  10.0  10.8 999.0 99.0 99.00
2008 04 05 21 50 321  9.8 11.5  2.05 14.81  5.58 252 1018.4  10.0  10.9 999.0 99.0 99.00
2008 04 05 22 50 321 10.9 13.1  2.06 13.79  5.55 274 1017.9  10.0  10.9 999.0 99.0 99.00
